Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Jan 5, 2017;7:30 PM;-;92;1,584;0;-
Jan 5, 2017;7:45 PM;-;85;1,547;0;-
Jan 5, 2017;8:00 PM;69,181;81;1,515;0;63,089
Jan 5, 2017;8:15 PM;-;77;1,470;0;-
Jan 5, 2017;8:30 PM;-;74;1,425;0;-
Jan 5, 2017;8:45 PM;-;69;1,381;0;-
Jan 5, 2017;9:00 PM;64,406;66;1,339;0;59,045
Jan 5, 2017;9:15 PM;-;61;1,300;0;-
Jan 5, 2017;9:30 PM;-;58;1,261;0;-
Jan 5, 2017;9:45 PM;-;55;1,222;0;-
Jan 5, 2017;10:00 PM;63,453;51;1,184;0;58,704
Jan 5, 2017;10:15 PM;-;51;1,154;0;-
Jan 5, 2017;10:30 PM;-;49;1,123;0;-
Jan 5, 2017;10:45 PM;-;49;1,090;0;-
Jan 5, 2017;11:00 PM;58,809;48;1,059;0;54,518
Jan 5, 2017;11:15 PM;-;49;1,036;0;-
Jan 5, 2017;11:30 PM;-;50;1,012;0;-
Jan 5, 2017;11:45 PM;-;50;988;0;-
Jan 6, 2017;12:00 AM;55,914;36;972;0;52,017
Jan 6, 2017;12:15 AM;-;36;950;0;-
Jan 6, 2017;12:30 AM;-;36;927;0;-
Jan 6, 2017;12:45 AM;-;35;906;0;-
Jan 6, 2017;1:00 AM;54,314;35;881;0;50,781
Jan 6, 2017;1:15 AM;-;35;859;0;-
Jan 6, 2017;1:30 AM;-;35;838;0;-
Jan 6, 2017;1:45 AM;-;35;816;0;-
Jan 6, 2017;2:00 AM;53,855;35;800;0;50,642
Jan 6, 2017;2:15 AM;-;36;778;0;-
Jan 6, 2017;2:30 AM;-;36;757;0;-
Jan 6, 2017;2:45 AM;-;36;736;0;-
Jan 6, 2017;3:00 AM;53,105;37;717;0;50,177
Jan 6, 2017;3:15 AM;-;39;700;0;-
Jan 6, 2017;3:30 AM;-;41;684;0;-
Jan 6, 2017;3:45 AM;-;42;670;0;-
Jan 6, 2017;4:00 AM;53,419;45;658;0;50,632
Jan 6, 2017;4:15 AM;-;49;650;0;-
Jan 6, 2017;4:30 AM;-;54;641;0;-
Jan 6, 2017;4:45 AM;-;58;633;0;-
Jan 6, 2017;5:00 AM;56,742;64;625;0;53,971
Jan 6, 2017;5:15 AM;-;71;621;0;-
Jan 6, 2017;5:30 AM;-;78;617;0;-
Jan 6, 2017;5:45 AM;-;85;611;0;-
Jan 6, 2017;6:00 AM;61,389;92;605;0;58,605
Jan 6, 2017;6:15 AM;-;101;596;0;-
Jan 6, 2017;6:30 AM;-;109;588;0;-
Jan 6, 2017;6:45 AM;-;117;579;0;-
Jan 6, 2017;7:00 AM;65,119;124;569;0;62,377
Jan 6, 2017;7:15 AM;-;132;556;0;-
Jan 6, 2017;7:30 AM;-;141;542;0;-
Jan 6, 2017;7:45 AM;-;150;527;0;-
Jan 6, 2017;8:00 AM;68,013;158;512;7;65,063
Jan 6, 2017;8:15 AM;-;166;500;30;-
Jan 6, 2017;8:30 AM;-;176;486;83;-
Jan 6, 2017;8:45 AM;-;185;471;178;-
Jan 6, 2017;9:00 AM;71,460;196;456;322;66,578
Jan 6, 2017;9:15 AM;-;206;445;483;-
Jan 6, 2017;9:30 AM;-;218;429;654;-
Jan 6, 2017;9:45 AM;-;228;416;832;-
Jan 6, 2017;10:00 AM;74,269;239;404;1,005;66,852
Jan 6, 2017;10:15 AM;-;253;385;1,158;-
Jan 6, 2017;10:30 AM;-;267;366;1,294;-
Jan 6, 2017;10:45 AM;-;281;348;1,420;-
Jan 6, 2017;11:00 AM;75,888;295;329;1,525;66,851
Jan 6, 2017;11:15 AM;-;309;314;1,612;-
Jan 6, 2017;11:30 AM;-;324;297;1,679;-
Jan 6, 2017;11:45 AM;-;338;283;1,734;-
Jan 6, 2017;12:00 PM;76,545;351;269;1,767;66,979
Jan 6, 2017;12:15 PM;-;365;263;1,778;-
Jan 6, 2017;12:30 PM;-;378;256;1,764;-
Jan 6, 2017;12:45 PM;-;391;250;1,736;-
Jan 6, 2017;1:00 PM;75,375;402;247;1,686;66,476
Jan 6, 2017;1:15 PM;-;408;250;1,616;-
Jan 6, 2017;1:30 PM;-;414;253;1,525;-
Jan 6, 2017;1:45 PM;-;419;258;1,423;-
Jan 6, 2017;2:00 PM;72,186;423;265;1,305;64,985
Jan 6, 2017;2:15 PM;-;426;276;1,171;-
Jan 6, 2017;2:30 PM;-;430;285;1,023;-
Jan 6, 2017;2:45 PM;-;435;294;869;-
Jan 6, 2017;3:00 PM;69,231;438;306;710;64,279
Jan 6, 2017;3:15 PM;-;442;320;547;-
Jan 6, 2017;3:30 PM;-;446;335;381;-
Jan 6, 2017;3:45 PM;-;450;349;229;-
Jan 6, 2017;4:00 PM;68,853;454;367;111;65,141
Jan 6, 2017;4:15 PM;-;462;403;41;-
Jan 6, 2017;4:30 PM;-;470;437;16;-
Jan 6, 2017;4:45 PM;-;478;470;4;-
Jan 6, 2017;5:00 PM;71,308;486;508;0;67,019
Jan 6, 2017;5:15 PM;-;495;552;0;-
Jan 6, 2017;5:30 PM;-;504;594;0;-
Jan 6, 2017;5:45 PM;-;513;637;0;-
Jan 6, 2017;6:00 PM;71,632;523;680;0;66,461
Jan 6, 2017;6:15 PM;-;531;733;0;-
Jan 6, 2017;6:30 PM;-;538;785;0;-
Jan 6, 2017;6:45 PM;-;545;836;0;-
Jan 6, 2017;7:00 PM;71,529;553;882;0;65,526
Jan 6, 2017;7:15 PM;-;562;917;0;-
Jan 6, 2017;7:30 PM;-;571;953;0;-
Jan 6, 2017;7:45 PM;-;579;987;0;-
Jan 6, 2017;8:00 PM;68,231;587;1,019;0;61,544
Jan 6, 2017;8:15 PM;-;596;1,054;0;-
Jan 6, 2017;8:30 PM;-;604;1,091;0;-
Jan 6, 2017;8:45 PM;-;612;1,125;0;-
Jan 6, 2017;9:00 PM;65,890;620;1,159;0;58,517
Jan 6, 2017;9:15 PM;-;627;1,195;0;-
Jan 6, 2017;9:30 PM;-;634;1,231;0;-
Jan 6, 2017;9:45 PM;-;641;1,266;0;-
Jan 6, 2017;10:00 PM;64,083;648;1,299;0;56,125
Jan 6, 2017;10:15 PM;-;651;1,325;0;-
Jan 6, 2017;10:30 PM;-;653;1,351;0;-
Jan 6, 2017;10:45 PM;-;656;1,376;0;-
Jan 6, 2017;11:00 PM;61,035;659;1,402;0;52,603
Jan 6, 2017;11:15 PM;-;662;1,430;0;-
Jan 6, 2017;11:30 PM;-;666;1,458;0;-
Jan 6, 2017;11:45 PM;-;670;1,485;0;-
Jan 7, 2017;12:00 AM;60,684;710;1,463;0;51,790
Jan 7, 2017;12:15 AM;-;714;1,493;0;-
Jan 7, 2017;12:30 AM;-;720;1,521;0;-
Jan 7, 2017;12:45 AM;-;725;1,550;0;-
Jan 7, 2017;1:00 AM;58,849;730;1,576;0;49,453
Jan 7, 2017;1:15 AM;-;733;1,602;0;-
Jan 7, 2017;1:30 AM;-;735;1,629;0;-
Jan 7, 2017;1:45 AM;-;737;1,656;0;-
Jan 7, 2017;2:00 AM;58,654;740;1,688;0;48,754
Jan 7, 2017;2:15 AM;-;740;1,719;0;-
Jan 7, 2017;2:30 AM;-;741;1,750;0;-
Jan 7, 2017;2:45 AM;-;742;1,781;0;-
Jan 7, 2017;3:00 AM;59,253;743;1,813;0;48,829
Jan 7, 2017;3:15 AM;-;744;1,846;0;-
Jan 7, 2017;3:30 AM;-;745;1,878;0;-
Jan 7, 2017;3:45 AM;-;747;1,910;0;-
Jan 7, 2017;4:00 AM;58,670;748;1,939;0;47,769
Jan 7, 2017;4:15 AM;-;743;1,970;0;-
Jan 7, 2017;4:30 AM;-;739;1,999;0;-
Jan 7, 2017;4:45 AM;-;734;2,031;0;-
Jan 7, 2017;5:00 AM;58,703;728;2,062;0;47,393
Jan 7, 2017;5:15 AM;-;716;2,098;0;-
Jan 7, 2017;5:30 AM;-;706;2,133;0;-
Jan 7, 2017;5:45 AM;-;696;2,171;0;-
Jan 7, 2017;6:00 AM;59,613;685;2,213;0;47,791
Jan 7, 2017;6:15 AM;-;676;2,260;0;-
Jan 7, 2017;6:30 AM;-;666;2,309;0;-
Jan 7, 2017;6:45 AM;-;657;2,357;0;-
Jan 7, 2017;7:00 AM;64,716;645;2,405;0;52,429
Jan 7, 2017;7:15 AM;-;631;2,435;0;-
Jan 7, 2017;7:30 AM;-;618;2,461;0;-
Jan 7, 2017;7:45 AM;-;603;2,490;1;-
Jan 7, 2017;8:00 AM;68,446;590;2,519;5;55,840
Jan 7, 2017;8:15 AM;-;581;2,533;19;-
Jan 7, 2017;8:30 AM;-;573;2,543;45;-
Jan 7, 2017;8:45 AM;-;566;2,551;81;-
Jan 7, 2017;9:00 AM;70,122;558;2,563;128;56,764
Jan 7, 2017;9:15 AM;-;553;2,575;181;-
Jan 7, 2017;9:30 AM;-;547;2,586;237;-
Jan 7, 2017;9:45 AM;-;541;2,597;294;-
Jan 7, 2017;10:00 AM;72,550;534;2,604;349;58,433
Jan 7, 2017;10:15 AM;-;520;2,594;403;-
Jan 7, 2017;10:30 AM;-;506;2,588;451;-
Jan 7, 2017;10:45 AM;-;491;2,584;495;-
Jan 7, 2017;11:00 AM;73,668;473;2,591;531;59,273
Jan 7, 2017;11:15 AM;-;463;2,588;559;-
Jan 7, 2017;11:30 AM;-;459;2,561;579;-
Jan 7, 2017;11:45 AM;-;448;2,555;590;-
Jan 7, 2017;12:00 PM;73,830;442;2,547;592;59,596
Jan 7, 2017;12:15 PM;-;437;2,558;583;-
Jan 7, 2017;12:30 PM;-;439;2,544;567;-
Jan 7, 2017;12:45 PM;-;437;2,544;547;-
Jan 7, 2017;1:00 PM;72,985;435;2,546;520;59,171
Jan 7, 2017;1:15 PM;-;444;2,544;484;-
Jan 7, 2017;1:30 PM;-;451;2,544;445;-
Jan 7, 2017;1:45 PM;-;459;2,542;402;-
Jan 7, 2017;2:00 PM;71,543;468;2,539;360;58,279
Jan 7, 2017;2:15 PM;-;474;2,543;315;-
Jan 7, 2017;2:30 PM;-;479;2,551;270;-
Jan 7, 2017;2:45 PM;-;485;2,555;226;-
Jan 7, 2017;3:00 PM;70,913;490;2,565;182;58,101
Jan 7, 2017;3:15 PM;-;497;2,577;139;-
Jan 7, 2017;3:30 PM;-;502;2,590;99;-
Jan 7, 2017;3:45 PM;-;508;2,603;61;-
Jan 7, 2017;4:00 PM;72,301;514;2,606;32;59,835
Jan 7, 2017;4:15 PM;-;515;2,592;17;-
Jan 7, 2017;4:30 PM;-;517;2,579;7;-
Jan 7, 2017;4:45 PM;-;518;2,568;2;-
Jan 7, 2017;5:00 PM;74,793;519;2,557;0;62,505
Jan 7, 2017;5:15 PM;-;523;2,550;1;-
Jan 7, 2017;5:30 PM;-;526;2,544;0;-
Jan 7, 2017;5:45 PM;-;530;2,538;0;-
Jan 7, 2017;6:00 PM;75,611;534;2,535;0;63,314
Jan 7, 2017;6:15 PM;-;532;2,541;0;-
Jan 7, 2017;6:30 PM;-;532;2,544;0;-
Jan 7, 2017;6:45 PM;-;531;2,548;0;-
Jan 7, 2017;7:00 PM;74,925;531;2,548;0;62,709
Jan 7, 2017;7:15 PM;-;531;2,531;0;-
Jan 7, 2017;7:30 PM;-;533;2,514;0;-
Jan 7, 2017;7:45 PM;-;533;2,496;0;-
Jan 7, 2017;8:00 PM;71,383;534;2,485;0;59,409
Jan 7, 2017;8:15 PM;-;537;2,465;0;-
Jan 7, 2017;8:30 PM;-;538;2,447;0;-
Jan 7, 2017;8:45 PM;-;541;2,427;0;-
Jan 7, 2017;9:00 PM;67,285;543;2,403;0;55,686
Jan 7, 2017;9:15 PM;-;544;2,371;0;-
Jan 7, 2017;9:30 PM;-;544;2,340;0;-
Jan 7, 2017;9:45 PM;-;544;2,311;0;-
Jan 7, 2017;10:00 PM;66,640;542;2,282;0;55,636
Jan 7, 2017;10:15 PM;-;533;2,241;0;-
Jan 7, 2017;10:30 PM;-;522;2,203;0;-
Jan 7, 2017;10:45 PM;-;510;2,171;0;-
Jan 7, 2017;11:00 PM;63,969;497;2,141;0;53,713
Jan 7, 2017;11:15 PM;-;480;2,111;0;-
Jan 7, 2017;11:30 PM;-;463;2,078;0;-
Jan 7, 2017;11:45 PM;-;449;2,037;0;-
Jan 8, 2017;12:00 AM;61,810;406;1,915;0;52,831
Jan 8, 2017;12:15 AM;-;393;1,876;0;-
Jan 8, 2017;12:30 AM;-;379;1,840;0;-
Jan 8, 2017;12:45 AM;-;364;1,807;0;-
Jan 8, 2017;1:00 AM;58,477;349;1,769;0;50,398
Jan 8, 2017;1:15 AM;-;332;1,721;0;-
Jan 8, 2017;1:30 AM;-;315;1,672;0;-
Jan 8, 2017;1:45 AM;-;298;1,624;0;-
Jan 8, 2017;2:00 AM;57,048;280;1,570;0;50,030
Jan 8, 2017;2:15 AM;-;262;1,526;0;-
Jan 8, 2017;2:30 AM;-;245;1,477;0;-
Jan 8, 2017;2:45 AM;-;226;1,432;0;-
Jan 8, 2017;3:00 AM;56,624;208;1,387;0;50,617
Jan 8, 2017;3:15 AM;-;192;1,339;0;-
Jan 8, 2017;3:30 AM;-;174;1,297;0;-
Jan 8, 2017;3:45 AM;-;157;1,254;0;-
Jan 8, 2017;4:00 AM;55,986;142;1,207;0;50,922
Jan 8, 2017;4:15 AM;-;130;1,163;0;-
Jan 8, 2017;4:30 AM;-;117;1,121;0;-
Jan 8, 2017;4:45 AM;-;105;1,080;0;-
Jan 8, 2017;5:00 AM;55,206;94;1,042;0;50,958
Jan 8, 2017;5:15 AM;-;84;1,003;0;-
Jan 8, 2017;5:30 AM;-;74;964;0;-
Jan 8, 2017;5:45 AM;-;65;923;0;-
Jan 8, 2017;6:00 AM;55,377;58;884;0;51,833
Jan 8, 2017;6:15 AM;-;51;855;0;-
Jan 8, 2017;6:30 AM;-;44;823;0;-
Jan 8, 2017;6:45 AM;-;38;791;0;-
Jan 8, 2017;7:00 AM;57,517;32;761;0;54,554
Jan 8, 2017;7:15 AM;-;30;729;0;-
Jan 8, 2017;7:30 AM;-;28;695;0;-
Jan 8, 2017;7:45 AM;-;26;662;0;-
Jan 8, 2017;8:00 AM;60,762;25;629;2;58,280
Jan 8, 2017;8:15 AM;-;23;601;6;-
Jan 8, 2017;8:30 AM;-;21;573;14;-
Jan 8, 2017;8:45 AM;-;19;545;27;-
Jan 8, 2017;9:00 AM;63,717;16;519;48;61,376
Jan 8, 2017;9:15 AM;-;15;494;73;-
Jan 8, 2017;9:30 AM;-;14;470;102;-
Jan 8, 2017;9:45 AM;-;12;445;134;-
Jan 8, 2017;10:00 AM;65,462;11;417;168;63,018
Jan 8, 2017;10:15 AM;-;10;395;203;-
Jan 8, 2017;10:30 AM;-;10;372;236;-
Jan 8, 2017;10:45 AM;-;10;348;266;-
Jan 8, 2017;11:00 AM;68,286;9;324;293;65,763
Jan 8, 2017;11:15 AM;-;8;307;317;-
Jan 8, 2017;11:30 AM;-;8;290;338;-
Jan 8, 2017;11:45 AM;-;7;272;354;-
Jan 8, 2017;12:00 PM;67,694;6;256;365;65,218
Jan 8, 2017;12:15 PM;-;5;248;372;-
Jan 8, 2017;12:30 PM;-;5;239;374;-
Jan 8, 2017;12:45 PM;-;4;230;372;-
Jan 8, 2017;1:00 PM;65,320;4;220;365;63,103
Jan 8, 2017;1:15 PM;-;4;213;352;-
Jan 8, 2017;1:30 PM;-;5;206;334;-
Jan 8, 2017;1:45 PM;-;5;199;312;-
Jan 8, 2017;2:00 PM;63,683;5;195;286;61,990
Jan 8, 2017;2:15 PM;-;5;187;254;-
Jan 8, 2017;2:30 PM;-;5;180;218;-
Jan 8, 2017;2:45 PM;-;6;171;182;-
Jan 8, 2017;3:00 PM;63,796;6;164;146;62,759
Jan 8, 2017;3:15 PM;-;7;159;110;-
Jan 8, 2017;3:30 PM;-;8;153;78;-
Jan 8, 2017;3:45 PM;-;10;146;50;-
Jan 8, 2017;4:00 PM;65,707;11;141;29;65,044
Jan 8, 2017;4:15 PM;-;14;140;13;-
Jan 8, 2017;4:30 PM;-;16;139;6;-
Jan 8, 2017;4:45 PM;-;18;138;1;-
Jan 8, 2017;5:00 PM;67,661;21;137;0;67,003
Jan 8, 2017;5:15 PM;-;23;140;0;-
Jan 8, 2017;5:30 PM;-;26;141;0;-
Jan 8, 2017;5:45 PM;-;29;142;0;-
Jan 8, 2017;6:00 PM;68,291;31;146;0;67,532
Jan 8, 2017;6:15 PM;-;33;153;0;-
Jan 8, 2017;6:30 PM;-;36;158;0;-
Jan 8, 2017;6:45 PM;-;41;162;0;-
Jan 8, 2017;7:00 PM;67,616;44;168;0;66,699
Jan 8, 2017;7:15 PM;-;49;175;0;-
Jan 8, 2017;7:30 PM;-;53;183;0;-
Jan 8, 2017;7:45 PM;-;58;189;0;-
Jan 8, 2017;8:00 PM;66,164;62;197;0;65,017
Jan 8, 2017;8:15 PM;-;67;211;0;-
Jan 8, 2017;8:30 PM;-;71;225;0;-
Jan 8, 2017;8:45 PM;-;76;238;0;-
Jan 8, 2017;9:00 PM;63,643;81;253;0;62,156
Jan 8, 2017;9:15 PM;-;86;273;0;-
Jan 8, 2017;9:30 PM;-;92;292;0;-
Jan 8, 2017;9:45 PM;-;99;311;0;-
Jan 8, 2017;10:00 PM;62,971;105;328;0;61,134
Jan 8, 2017;10:15 PM;-;109;342;0;-
Jan 8, 2017;10:30 PM;-;113;355;0;-
Jan 8, 2017;10:45 PM;-;117;368;0;-
Jan 8, 2017;11:00 PM;60,868;121;381;0;58,763
Jan 8, 2017;11:15 PM;-;125;393;0;-
Jan 8, 2017;11:30 PM;-;129;406;0;-
Jan 8, 2017;11:45 PM;-;133;417;0;-
Jan 9, 2017;12:00 AM;55,321;215;462;0;52,504
Jan 9, 2017;12:15 AM;-;218;477;0;-
Jan 9, 2017;12:30 AM;-;220;494;0;-
Jan 9, 2017;12:45 AM;-;224;507;0;-
Jan 9, 2017;1:00 AM;55,113;228;513;0;52,135
Jan 9, 2017;1:15 AM;-;229;514;0;-
Jan 9, 2017;1:30 AM;-;231;515;0;-
Jan 9, 2017;1:45 AM;-;232;518;0;-
Jan 9, 2017;2:00 AM;54,515;233;527;0;51,440
Jan 9, 2017;2:15 AM;-;234;533;0;-
Jan 9, 2017;2:30 AM;-;236;536;0;-
Jan 9, 2017;2:45 AM;-;239;538;0;-
Jan 9, 2017;3:00 AM;55,338;242;543;0;52,133
Jan 9, 2017;3:15 AM;-;243;552;0;-
Jan 9, 2017;3:30 AM;-;245;561;0;-
Jan 9, 2017;3:45 AM;-;247;572;0;-
Jan 9, 2017;4:00 AM;57,171;249;584;0;53,718
Jan 9, 2017;4:15 AM;-;258;595;0;-
Jan 9, 2017;4:30 AM;-;266;607;0;-
Jan 9, 2017;4:45 AM;-;274;621;0;-
Jan 9, 2017;5:00 AM;60,771;282;637;0;56,914
Jan 9, 2017;5:15 AM;-;294;655;0;-
Jan 9, 2017;5:30 AM;-;307;673;0;-
Jan 9, 2017;5:45 AM;-;318;692;0;-
Jan 9, 2017;6:00 AM;68,356;330;714;0;63,987
Jan 9, 2017;6:15 AM;-;344;734;0;-
Jan 9, 2017;6:30 AM;-;358;752;0;-
Jan 9, 2017;6:45 AM;-;372;767;0;-
Jan 9, 2017;7:00 AM;74,493;387;782;0;69,591
Jan 9, 2017;7:15 AM;-;406;799;0;-
Jan 9, 2017;7:30 AM;-;425;819;0;-
Jan 9, 2017;7:45 AM;-;444;842;0;-
Jan 9, 2017;8:00 AM;77,167;462;862;3;71,557
Jan 9, 2017;8:15 AM;-;475;888;10;-
Jan 9, 2017;8:30 AM;-;488;913;26;-
Jan 9, 2017;8:45 AM;-;501;937;48;-
Jan 9, 2017;9:00 AM;78,964;516;955;78;72,336
Jan 9, 2017;9:15 AM;-;531;974;115;-
Jan 9, 2017;9:30 AM;-;546;993;155;-
Jan 9, 2017;9:45 AM;-;562;1,010;197;-
Jan 9, 2017;10:00 AM;80,397;576;1,027;239;72,696
Jan 9, 2017;10:15 AM;-;586;1,032;280;-
Jan 9, 2017;10:30 AM;-;595;1,040;319;-
Jan 9, 2017;10:45 AM;-;605;1,048;354;-
Jan 9, 2017;11:00 AM;81,224;614;1,053;386;72,784
Jan 9, 2017;11:15 AM;-;625;1,056;414;-
Jan 9, 2017;11:30 AM;-;638;1,057;436;-
Jan 9, 2017;11:45 AM;-;649;1,059;454;-
Jan 9, 2017;12:00 PM;80,589;660;1,066;466;71,679
Jan 9, 2017;12:15 PM;-;668;1,083;468;-
Jan 9, 2017;12:30 PM;-;677;1,099;466;-
Jan 9, 2017;12:45 PM;-;684;1,116;460;-
Jan 9, 2017;1:00 PM;80,106;691;1,134;449;70,874
Jan 9, 2017;1:15 PM;-;696;1,174;431;-
Jan 9, 2017;1:30 PM;-;700;1,213;408;-
Jan 9, 2017;1:45 PM;-;705;1,253;380;-
Jan 9, 2017;2:00 PM;78,742;710;1,295;349;69,272
Jan 9, 2017;2:15 PM;-;714;1,340;311;-
Jan 9, 2017;2:30 PM;-;719;1,384;272;-
Jan 9, 2017;2:45 PM;-;724;1,424;230;-
Jan 9, 2017;3:00 PM;78,444;729;1,470;187;68,790
Jan 9, 2017;3:15 PM;-;733;1,525;146;-
Jan 9, 2017;3:30 PM;-;736;1,580;107;-
Jan 9, 2017;3:45 PM;-;740;1,633;70;-
Jan 9, 2017;4:00 PM;79,212;743;1,700;39;68,898
Jan 9, 2017;4:15 PM;-;746;1,777;18;-
Jan 9, 2017;4:30 PM;-;747;1,855;8;-
Jan 9, 2017;4:45 PM;-;748;1,932;2;-
Jan 9, 2017;5:00 PM;83,336;751;2,012;0;71,772
Jan 9, 2017;5:15 PM;-;753;2,096;0;-
Jan 9, 2017;5:30 PM;-;756;2,178;0;-
Jan 9, 2017;5:45 PM;-;759;2,260;0;-
Jan 9, 2017;6:00 PM;83,700;761;2,342;0;70,803
Jan 9, 2017;6:15 PM;-;762;2,421;0;-
Jan 9, 2017;6:30 PM;-;764;2,501;0;-
Jan 9, 2017;6:45 PM;-;764;2,583;0;-
Jan 9, 2017;7:00 PM;83,603;763;2,659;0;69,614
Jan 9, 2017;7:15 PM;-;763;2,709;0;-
Jan 9, 2017;7:30 PM;-;764;2,759;0;-
Jan 9, 2017;7:45 PM;-;765;2,809;0;-
Jan 9, 2017;8:00 PM;80,263;766;2,860;0;65,459
Jan 9, 2017;8:15 PM;-;768;2,907;0;-
Jan 9, 2017;8:30 PM;-;770;2,957;0;-
Jan 9, 2017;8:45 PM;-;772;3,005;0;-
Jan 9, 2017;9:00 PM;76,632;774;3,052;0;61,072
Jan 9, 2017;9:15 PM;-;775;3,093;0;-
Jan 9, 2017;9:30 PM;-;777;3,135;0;-
Jan 9, 2017;9:45 PM;-;779;3,176;0;-
Jan 9, 2017;10:00 PM;72,804;779;3,217;0;56,652
Jan 9, 2017;10:15 PM;-;772;3,251;0;-
Jan 9, 2017;10:30 PM;-;766;3,285;0;-
Jan 9, 2017;10:45 PM;-;759;3,324;0;-
Jan 9, 2017;11:00 PM;68,887;751;3,357;0;52,330
Jan 9, 2017;11:15 PM;-;737;3,391;0;-
Jan 9, 2017;11:30 PM;-;724;3,425;0;-
Jan 9, 2017;11:45 PM;-;711;3,462;0;-
Jan 10, 2017;12:00 AM;66,578;747;3,529;0;49,306
Jan 10, 2017;12:15 AM;-;735;3,569;0;-
Jan 10, 2017;12:30 AM;-;723;3,610;0;-
Jan 10, 2017;12:45 AM;-;710;3,650;0;-
Jan 10, 2017;1:00 AM;66,084;698;3,687;0;48,479
Jan 10, 2017;1:15 AM;-;687;3,707;0;-
Jan 10, 2017;1:30 AM;-;673;3,732;0;-
Jan 10, 2017;1:45 AM;-;657;3,766;0;-
Jan 10, 2017;2:00 AM;65,087;640;3,795;0;47,332
Jan 10, 2017;2:15 AM;-;620;3,817;0;-
Jan 10, 2017;2:30 AM;-;596;3,845;0;-
Jan 10, 2017;2:45 AM;-;571;3,872;0;-
Jan 10, 2017;3:00 AM;64,827;550;3,892;0;47,118
Jan 10, 2017;3:15 AM;-;533;3,901;0;-
Jan 10, 2017;3:30 AM;-;517;3,906;0;-
Jan 10, 2017;3:45 AM;-;504;3,907;0;-
Jan 10, 2017;4:00 AM;65,104;489;3,901;0;47,992
Jan 10, 2017;4:15 AM;-;464;3,851;0;-
Jan 10, 2017;4:30 AM;-;437;3,804;0;-
Jan 10, 2017;4:45 AM;-;411;3,756;0;-
Jan 10, 2017;5:00 AM;66,996;385;3,704;0;51,025
Jan 10, 2017;5:15 AM;-;373;3,653;0;-
Jan 10, 2017;5:30 AM;-;360;3,600;0;-
Jan 10, 2017;5:45 AM;-;348;3,548;0;-
Jan 10, 2017;6:00 AM;73,698;337;3,497;0;58,683
Jan 10, 2017;6:15 AM;-;324;3,454;0;-
Jan 10, 2017;6:30 AM;-;310;3,417;0;-
Jan 10, 2017;6:45 AM;-;297;3,381;0;-
Jan 10, 2017;7:00 AM;80,203;285;3,343;0;66,025
Jan 10, 2017;7:15 AM;-;278;3,295;0;-
Jan 10, 2017;7:30 AM;-;273;3,243;0;-
Jan 10, 2017;7:45 AM;-;267;3,195;0;-
Jan 10, 2017;8:00 AM;83,597;261;3,157;2;70,108
Jan 10, 2017;8:15 AM;-;261;3,111;10;-
Jan 10, 2017;8:30 AM;-;262;3,063;29;-
Jan 10, 2017;8:45 AM;-;264;3,013;57;-
Jan 10, 2017;9:00 AM;82,625;268;2,955;91;69,434
Jan 10, 2017;9:15 AM;-;269;2,900;132;-
Jan 10, 2017;9:30 AM;-;272;2,842;177;-
Jan 10, 2017;9:45 AM;-;272;2,786;228;-
Jan 10, 2017;10:00 AM;82,453;274;2,721;280;69,520
Jan 10, 2017;10:15 AM;-;281;2,637;332;-
Jan 10, 2017;10:30 AM;-;289;2,552;381;-
Jan 10, 2017;10:45 AM;-;296;2,466;425;-
Jan 10, 2017;11:00 AM;82,397;304;2,373;465;70,147
Jan 10, 2017;11:15 AM;-;310;2,285;501;-
Jan 10, 2017;11:30 AM;-;317;2,195;526;-
Jan 10, 2017;11:45 AM;-;325;2,104;547;-
Jan 10, 2017;12:00 PM;81,717;331;2,014;561;70,543
Jan 10, 2017;12:15 PM;-;340;1,929;567;-
Jan 10, 2017;12:30 PM;-;347;1,847;562;-
Jan 10, 2017;12:45 PM;-;355;1,766;556;-
Jan 10, 2017;1:00 PM;80,735;361;1,695;541;70,625
Jan 10, 2017;1:15 PM;-;365;1,670;520;-
Jan 10, 2017;1:30 PM;-;370;1,647;491;-
Jan 10, 2017;1:45 PM;-;375;1,622;455;-
Jan 10, 2017;2:00 PM;79,898;379;1,607;414;70,588
Jan 10, 2017;2:15 PM;-;384;1,604;366;-
Jan 10, 2017;2:30 PM;-;387;1,602;315;-
Jan 10, 2017;2:45 PM;-;392;1,600;261;-
Jan 10, 2017;3:00 PM;78,756;396;1,601;208;70,131
Jan 10, 2017;3:15 PM;-;397;1,617;155;-
Jan 10, 2017;3:30 PM;-;399;1,631;108;-
Jan 10, 2017;3:45 PM;-;400;1,647;66;-
Jan 10, 2017;4:00 PM;79,130;401;1,666;34;70,600
Jan 10, 2017;4:15 PM;-;401;1,700;14;-
Jan 10, 2017;4:30 PM;-;401;1,735;6;-
Jan 10, 2017;4:45 PM;-;399;1,772;2;-
Jan 10, 2017;5:00 PM;81,087;399;1,808;0;72,096
Jan 10, 2017;5:15 PM;-;398;1,837;0;-
Jan 10, 2017;5:30 PM;-;397;1,864;0;-
Jan 10, 2017;5:45 PM;-;396;1,893;0;-
Jan 10, 2017;6:00 PM;81,644;395;1,919;0;72,259
Jan 10, 2017;6:15 PM;-;396;1,940;0;-
