Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Feb 7, 2015;2:45 AM;-;62;1,218;0;-
Feb 7, 2015;3:00 AM;59,290;63.5;1,235;0;53,938
Feb 7, 2015;3:15 AM;-;65;1,260;0;-
Feb 7, 2015;3:30 AM;-;67.5;1,283;0;-
Feb 7, 2015;3:45 AM;-;69.25;1,309;0;-
Feb 7, 2015;4:00 AM;59,411;72.25;1,332;0;53,639
Feb 7, 2015;4:15 AM;-;76.75;1,359;0;-
Feb 7, 2015;4:30 AM;-;81.25;1,370;0;-
Feb 7, 2015;4:45 AM;-;85.75;1,395;0;-
Feb 7, 2015;5:00 AM;59,940;93.25;1,421;0;53,698
Feb 7, 2015;5:15 AM;-;98.5;1,445;0;-
Feb 7, 2015;5:30 AM;-;103.25;1,476;0;-
Feb 7, 2015;5:45 AM;-;108;1,498;0;-
Feb 7, 2015;6:00 AM;60,774;112.5;1,528;0;54,008
Feb 7, 2015;6:15 AM;-;117;1,558;0;-
Feb 7, 2015;6:30 AM;-;121.25;1,588;0;-
Feb 7, 2015;6:45 AM;-;125.5;1,615;0;-
Feb 7, 2015;7:00 AM;63,074;128.5;1,646;3;55,719
Feb 7, 2015;7:15 AM;-;130.75;1,676;8;-
Feb 7, 2015;7:30 AM;-;132;1,706;15;-
Feb 7, 2015;7:45 AM;-;133.5;1,743;35;-
Feb 7, 2015;8:00 AM;67,213;135;1,787;71;58,470
Feb 7, 2015;8:15 AM;-;136.75;1,837;142;-
Feb 7, 2015;8:30 AM;-;138.25;1,878;221;-
Feb 7, 2015;8:45 AM;-;139.5;1,926;332;-
Feb 7, 2015;9:00 AM;72,025;141.5;1,974;454;60,705
Feb 7, 2015;9:15 AM;-;142.5;2,015;586;-
Feb 7, 2015;9:30 AM;-;143.5;2,053;720;-
Feb 7, 2015;9:45 AM;-;145;2,095;852;-
Feb 7, 2015;10:00 AM;75,138;146.5;2,146;983;60,928
Feb 7, 2015;10:15 AM;-;150.25;2,206;1,110;-
Feb 7, 2015;10:30 AM;-;154.25;2,267;1,231;-
Feb 7, 2015;10:45 AM;-;158;2,329;1,331;-
Feb 7, 2015;11:00 AM;76,605;160.25;2,385;1,421;60,051
Feb 7, 2015;11:15 AM;-;163;2,434;1,493;-
Feb 7, 2015;11:30 AM;-;166.25;2,481;1,558;-
Feb 7, 2015;11:45 AM;-;168.5;2,529;1,597;-
Feb 7, 2015;12:00 PM;76,590;173.5;2,580;1,622;58,735
Feb 7, 2015;12:15 PM;-;175.75;2,637;1,625;-
Feb 7, 2015;12:30 PM;-;177.75;2,698;1,622;-
Feb 7, 2015;12:45 PM;-;179.5;2,759;1,607;-
Feb 7, 2015;1:00 PM;75,151;181.25;2,823;1,578;56,651
Feb 7, 2015;1:15 PM;-;182;2,897;1,537;-
Feb 7, 2015;1:30 PM;-;182.75;2,975;1,489;-
Feb 7, 2015;1:45 PM;-;183.25;3,054;1,420;-
Feb 7, 2015;2:00 PM;73,034;183.75;3,138;1,341;54,440
Feb 7, 2015;2:15 PM;-;184.25;3,220;1,250;-
Feb 7, 2015;2:30 PM;-;184.5;3,310;1,154;-
Feb 7, 2015;2:45 PM;-;184.75;3,400;1,045;-
Feb 7, 2015;3:00 PM;70,502;185.25;3,484;930;52,368
Feb 7, 2015;3:15 PM;-;185.5;3,559;811;-
Feb 7, 2015;3:30 PM;-;185.75;3,637;694;-
Feb 7, 2015;3:45 PM;-;185.75;3,710;568;-
Feb 7, 2015;4:00 PM;69,117;184.75;3,791;440;51,649
Feb 7, 2015;4:15 PM;-;184.75;3,876;310;-
Feb 7, 2015;4:30 PM;-;184.5;3,968;191;-
Feb 7, 2015;4:45 PM;-;184.5;4,049;106;-
Feb 7, 2015;5:00 PM;70,962;184.75;4,132;49;53,171
Feb 7, 2015;5:15 PM;-;184.75;4,206;22;-
Feb 7, 2015;5:30 PM;-;185.25;4,286;2;-
Feb 7, 2015;5:45 PM;-;185.5;4,354;0;-
Feb 7, 2015;6:00 PM;73,036;185.75;4,429;0;54,097
Feb 7, 2015;6:15 PM;-;185.75;4,509;0;-
Feb 7, 2015;6:30 PM;-;185.75;4,595;0;-
Feb 7, 2015;6:45 PM;-;185.75;4,664;0;-
Feb 7, 2015;7:00 PM;72,812;185.75;4,741;0;52,740
Feb 7, 2015;7:15 PM;-;185.75;4,801;0;-
Feb 7, 2015;7:30 PM;-;185.75;4,866;0;-
Feb 7, 2015;7:45 PM;-;185.75;4,921;0;-
Feb 7, 2015;8:00 PM;69,722;185.75;4,982;0;48,707
Feb 7, 2015;8:15 PM;-;185.5;5,040;0;-
Feb 7, 2015;8:30 PM;-;185.75;5,097;0;-
Feb 7, 2015;8:45 PM;-;186;5,153;0;-
Feb 7, 2015;9:00 PM;66,781;186.25;5,198;0;45,020
Feb 7, 2015;9:15 PM;-;186.25;5,233;0;-
Feb 7, 2015;9:30 PM;-;186.25;5,272;0;-
Feb 7, 2015;9:45 PM;-;186.25;5,314;0;-
Feb 7, 2015;10:00 PM;66,401;186;5,350;0;44,049
Feb 7, 2015;10:15 PM;-;186.25;5,384;0;-
Feb 7, 2015;10:30 PM;-;186.25;5,419;0;-
Feb 7, 2015;10:45 PM;-;186.25;5,456;0;-
Feb 7, 2015;11:00 PM;64,174;185.25;5,486;0;41,291
Feb 7, 2015;11:15 PM;-;185;5,518;0;-
Feb 7, 2015;11:30 PM;-;185;5,553;0;-
Feb 7, 2015;11:45 PM;-;185;5,587;0;-
Feb 8, 2015;12:00 AM;62,046;185.25;5,608;0;38,768
Feb 8, 2015;12:15 AM;-;185.25;5,625;0;-
Feb 8, 2015;12:30 AM;-;185.25;5,642;0;-
Feb 8, 2015;12:45 AM;-;185.25;5,662;0;-
Feb 8, 2015;1:00 AM;60,031;185.25;5,659;0;36,723
Feb 8, 2015;1:15 AM;-;185.25;5,652;0;-
Feb 8, 2015;1:30 AM;-;185;5,635;0;-
Feb 8, 2015;1:45 AM;-;185;5,623;0;-
Feb 8, 2015;2:00 AM;58,709;185;5,607;0;35,639
Feb 8, 2015;2:15 AM;-;185;5,591;0;-
Feb 8, 2015;2:30 AM;-;185;5,576;0;-
Feb 8, 2015;2:45 AM;-;185.25;5,557;0;-
Feb 8, 2015;3:00 AM;58,421;185.25;5,523;0;36,026
Feb 8, 2015;3:15 AM;-;185.25;5,443;0;-
Feb 8, 2015;3:30 AM;-;185.5;5,375;0;-
Feb 8, 2015;3:45 AM;-;185.5;5,312;0;-
Feb 8, 2015;4:00 AM;57,834;185.5;5,248;0;36,560
Feb 8, 2015;4:15 AM;-;185.75;5,167;0;-
Feb 8, 2015;4:30 AM;-;185.75;5,096;0;-
Feb 8, 2015;4:45 AM;-;185.5;5,022;0;-
Feb 8, 2015;5:00 AM;56,654;182.5;4,954;0;36,575
Feb 8, 2015;5:15 AM;-;182.75;4,876;0;-
Feb 8, 2015;5:30 AM;-;183;4,801;0;-
Feb 8, 2015;5:45 AM;-;183.25;4,717;0;-
Feb 8, 2015;6:00 AM;56,250;183.75;4,641;0;37,397
Feb 8, 2015;6:15 AM;-;184;4,560;0;-
Feb 8, 2015;6:30 AM;-;184;4,496;0;-
Feb 8, 2015;6:45 AM;-;184.25;4,421;0;-
Feb 8, 2015;7:00 AM;56,512;184.25;4,356;2;38,725
Feb 8, 2015;7:15 AM;-;184.5;4,290;5;-
Feb 8, 2015;7:30 AM;-;184.5;4,221;8;-
Feb 8, 2015;7:45 AM;-;184.75;4,143;27;-
Feb 8, 2015;8:00 AM;60,327;184.75;4,075;76;42,682
Feb 8, 2015;8:15 AM;-;184.75;4,014;169;-
Feb 8, 2015;8:30 AM;-;184.75;3,962;277;-
Feb 8, 2015;8:45 AM;-;185;3,901;432;-
Feb 8, 2015;9:00 AM;65,139;184.75;3,853;601;45,869
Feb 8, 2015;9:15 AM;-;184.75;3,805;777;-
Feb 8, 2015;9:30 AM;-;184.75;3,750;947;-
Feb 8, 2015;9:45 AM;-;185;3,694;1,104;-
Feb 8, 2015;10:00 AM;70,276;185;3,653;1,257;49,130
Feb 8, 2015;10:15 AM;-;185.25;3,641;1,402;-
Feb 8, 2015;10:30 AM;-;184.75;3,643;1,529;-
Feb 8, 2015;10:45 AM;-;184.75;3,648;1,633;-
Feb 8, 2015;11:00 AM;74,265;184.25;3,650;1,722;51,682
Feb 8, 2015;11:15 AM;-;183.75;3,643;1,795;-
Feb 8, 2015;11:30 AM;-;183.25;3,640;1,861;-
Feb 8, 2015;11:45 AM;-;182.25;3,635;1,904;-
Feb 8, 2015;12:00 PM;74,376;187.75;3,622;1,936;51,437
Feb 8, 2015;12:15 PM;-;187.25;3,607;1,952;-
Feb 8, 2015;12:30 PM;-;185.75;3,597;1,958;-
Feb 8, 2015;12:45 PM;-;185.25;3,588;1,934;-
Feb 8, 2015;1:00 PM;71,548;184;3,561;1,892;49,779
Feb 8, 2015;1:15 PM;-;182.5;3,502;1,835;-
Feb 8, 2015;1:30 PM;-;180.5;3,437;1,766;-
Feb 8, 2015;1:45 PM;-;178.75;3,367;1,684;-
Feb 8, 2015;2:00 PM;67,586;176.25;3,274;1,586;48,803
Feb 8, 2015;2:15 PM;-;173.25;3,173;1,475;-
Feb 8, 2015;2:30 PM;-;170;3,063;1,353;-
Feb 8, 2015;2:45 PM;-;167;2,955;1,218;-
Feb 8, 2015;3:00 PM;65,046;163;2,860;1,076;50,063
Feb 8, 2015;3:15 PM;-;159.5;2,773;930;-
Feb 8, 2015;3:30 PM;-;155.5;2,687;786;-
Feb 8, 2015;3:45 PM;-;152;2,601;640;-
Feb 8, 2015;4:00 PM;63,084;148.25;2,538;486;51,451
Feb 8, 2015;4:15 PM;-;145.25;2,503;336;-
Feb 8, 2015;4:30 PM;-;141.75;2,463;203;-
Feb 8, 2015;4:45 PM;-;138.5;2,428;103;-
Feb 8, 2015;5:00 PM;64,958;130.5;2,407;44;54,703
Feb 8, 2015;5:15 PM;-;129.25;2,414;20;-
Feb 8, 2015;5:30 PM;-;127;2,420;4;-
Feb 8, 2015;5:45 PM;-;125.75;2,431;2;-
Feb 8, 2015;6:00 PM;67,476;125;2,443;1;56,976
Feb 8, 2015;6:15 PM;-;124.5;2,481;1;-
Feb 8, 2015;6:30 PM;-;124.75;2,520;0;-
Feb 8, 2015;6:45 PM;-;124.25;2,557;0;-
Feb 8, 2015;7:00 PM;67,815;125.75;2,588;0;56,769
Feb 8, 2015;7:15 PM;-;128;2,616;0;-
Feb 8, 2015;7:30 PM;-;131.25;2,644;0;-
Feb 8, 2015;7:45 PM;-;135;2,678;0;-
Feb 8, 2015;8:00 PM;67,797;138.75;2,712;0;56,143
Feb 8, 2015;8:15 PM;-;143.5;2,749;0;-
Feb 8, 2015;8:30 PM;-;148;2,787;0;-
Feb 8, 2015;8:45 PM;-;153;2,823;0;-
Feb 8, 2015;9:00 PM;66,629;157;2,861;0;54,271
Feb 8, 2015;9:15 PM;-;160.25;2,907;0;-
Feb 8, 2015;9:30 PM;-;163.75;2,950;0;-
Feb 8, 2015;9:45 PM;-;167.5;2,993;0;-
Feb 8, 2015;10:00 PM;67,144;170.5;3,047;0;53,984
Feb 8, 2015;10:15 PM;-;171.75;3,094;0;-
Feb 8, 2015;10:30 PM;-;172.75;3,142;0;-
Feb 8, 2015;10:45 PM;-;174.25;3,187;0;-
Feb 8, 2015;11:00 PM;64,597;189.75;3,234;0;50,673
Feb 8, 2015;11:15 PM;-;188.75;3,271;0;-
Feb 8, 2015;11:30 PM;-;188.75;3,310;0;-
Feb 8, 2015;11:45 PM;-;188.5;3,354;0;-
Feb 9, 2015;12:00 AM;62,242;187.25;3,389;0;47,584
Feb 9, 2015;12:15 AM;-;187;3,445;0;-
Feb 9, 2015;12:30 AM;-;186.5;3,509;0;-
Feb 9, 2015;12:45 AM;-;186.25;3,568;0;-
Feb 9, 2015;1:00 AM;60,679;186.25;3,581;0;45,305
Feb 9, 2015;1:15 AM;-;186.25;3,632;0;-
Feb 9, 2015;1:30 AM;-;186.5;3,686;0;-
Feb 9, 2015;1:45 AM;-;186.5;3,730;0;-
Feb 9, 2015;2:00 AM;59,665;186.5;3,779;0;43,492
Feb 9, 2015;2:15 AM;-;186.75;3,832;0;-
Feb 9, 2015;2:30 AM;-;187.25;3,881;0;-
Feb 9, 2015;2:45 AM;-;187.5;3,933;0;-
Feb 9, 2015;3:00 AM;59,035;187.5;3,978;0;42,174
Feb 9, 2015;3:15 AM;-;187.75;4,011;0;-
Feb 9, 2015;3:30 AM;-;188;4,042;0;-
Feb 9, 2015;3:45 AM;-;188.5;4,080;0;-
Feb 9, 2015;4:00 AM;60,783;189.25;4,119;0;43,345
Feb 9, 2015;4:15 AM;-;189.25;4,154;0;-
Feb 9, 2015;4:30 AM;-;189.5;4,184;0;-
Feb 9, 2015;4:45 AM;-;189.5;4,224;0;-
Feb 9, 2015;5:00 AM;65,602;188.5;4,251;0;47,734
Feb 9, 2015;5:15 AM;-;188.5;4,268;0;-
Feb 9, 2015;5:30 AM;-;188.5;4,289;0;-
Feb 9, 2015;5:45 AM;-;188.5;4,307;0;-
Feb 9, 2015;6:00 AM;73,173;188.5;4,325;0;55,044
Feb 9, 2015;6:15 AM;-;188.75;4,337;0;-
Feb 9, 2015;6:30 AM;-;188.75;4,350;0;-
Feb 9, 2015;6:45 AM;-;188.75;4,363;0;-
Feb 9, 2015;7:00 AM;79,837;188.75;4,373;1;61,582
Feb 9, 2015;7:15 AM;-;188.75;4,373;1;-
Feb 9, 2015;7:30 AM;-;188.25;4,372;2;-
Feb 9, 2015;7:45 AM;-;188;4,374;7;-
Feb 9, 2015;8:00 AM;82,684;187.75;4,372;18;64,289
Feb 9, 2015;8:15 AM;-;187.25;4,367;34;-
Feb 9, 2015;8:30 AM;-;186.5;4,365;52;-
Feb 9, 2015;8:45 AM;-;186.25;4,363;77;-
Feb 9, 2015;9:00 AM;83,921;185.25;4,360;105;65,119
Feb 9, 2015;9:15 AM;-;185;4,358;139;-
Feb 9, 2015;9:30 AM;-;184.5;4,356;174;-
Feb 9, 2015;9:45 AM;-;184.5;4,359;214;-
Feb 9, 2015;10:00 AM;84,988;184;4,352;253;65,667
Feb 9, 2015;10:15 AM;-;183.75;4,342;293;-
Feb 9, 2015;10:30 AM;-;183.5;4,327;332;-
Feb 9, 2015;10:45 AM;-;183.25;4,319;370;-
Feb 9, 2015;11:00 AM;85,969;183.75;4,311;404;66,237
Feb 9, 2015;11:15 AM;-;183.25;4,306;435;-
Feb 9, 2015;11:30 AM;-;182.5;4,297;464;-
Feb 9, 2015;11:45 AM;-;182.75;4,292;493;-
Feb 9, 2015;12:00 PM;86,863;186.25;4,283;520;66,854
Feb 9, 2015;12:15 PM;-;186.5;4,266;546;-
Feb 9, 2015;12:30 PM;-;185.75;4,260;566;-
Feb 9, 2015;12:45 PM;-;185.5;4,250;574;-
Feb 9, 2015;1:00 PM;86,357;185.25;4,239;577;66,539
Feb 9, 2015;1:15 PM;-;184.5;4,218;576;-
Feb 9, 2015;1:30 PM;-;184.25;4,194;568;-
Feb 9, 2015;1:45 PM;-;183.25;4,160;550;-
Feb 9, 2015;2:00 PM;84,963;183;4,126;523;66,125
Feb 9, 2015;2:15 PM;-;182;4,084;488;-
Feb 9, 2015;2:30 PM;-;181.5;4,039;447;-
Feb 9, 2015;2:45 PM;-;180.75;4,007;398;-
Feb 9, 2015;3:00 PM;83,566;178.75;3,961;346;66,231
Feb 9, 2015;3:15 PM;-;177.5;3,914;294;-
Feb 9, 2015;3:30 PM;-;176.75;3,864;242;-
Feb 9, 2015;3:45 PM;-;176.25;3,813;193;-
Feb 9, 2015;4:00 PM;81,889;175.75;3,761;147;66,234
Feb 9, 2015;4:15 PM;-;175.5;3,694;102;-
Feb 9, 2015;4:30 PM;-;175;3,623;59;-
Feb 9, 2015;4:45 PM;-;174.5;3,540;31;-
Feb 9, 2015;5:00 PM;81,977;174;3,469;14;67,848
Feb 9, 2015;5:15 PM;-;174.25;3,393;7;-
Feb 9, 2015;5:30 PM;-;174.25;3,313;3;-
Feb 9, 2015;5:45 PM;-;174;3,233;2;-
Feb 9, 2015;6:00 PM;83,187;173.75;3,163;1;70,229
Feb 9, 2015;6:15 PM;-;174;3,100;0;-
Feb 9, 2015;6:30 PM;-;174;3,032;0;-
Feb 9, 2015;6:45 PM;-;174;2,966;0;-
Feb 9, 2015;7:00 PM;82,337;174.25;2,916;0;70,169
Feb 9, 2015;7:15 PM;-;173.25;2,885;0;-
Feb 9, 2015;7:30 PM;-;172.75;2,853;0;-
Feb 9, 2015;7:45 PM;-;172.25;2,822;0;-
Feb 9, 2015;8:00 PM;78,025;172.25;2,791;0;66,374
Feb 9, 2015;8:15 PM;-;171.5;2,760;0;-
Feb 9, 2015;8:30 PM;-;171.5;2,725;0;-
Feb 9, 2015;8:45 PM;-;171;2,689;0;-
Feb 9, 2015;9:00 PM;75,002;170.75;2,661;0;63,806
Feb 9, 2015;9:15 PM;-;170;2,639;0;-
Feb 9, 2015;9:30 PM;-;169.25;2,618;0;-
Feb 9, 2015;9:45 PM;-;169.5;2,599;0;-
Feb 9, 2015;10:00 PM;71,843;172;2,576;0;61,019
Feb 9, 2015;10:15 PM;-;172.25;2,545;0;-
Feb 9, 2015;10:30 PM;-;172.5;2,518;0;-
Feb 9, 2015;10:45 PM;-;172.5;2,495;0;-
Feb 9, 2015;11:00 PM;67,292;169.75;2,469;0;56,905
Feb 9, 2015;11:15 PM;-;169.5;2,443;0;-
Feb 9, 2015;11:30 PM;-;169.25;2,413;0;-
Feb 9, 2015;11:45 PM;-;169.25;2,385;0;-
Feb 10, 2015;12:00 AM;66,315;170.5;2,354;0;56,384
Feb 10, 2015;12:15 AM;-;170.75;2,326;0;-
Feb 10, 2015;12:30 AM;-;170;2,300;0;-
Feb 10, 2015;12:45 AM;-;170.25;2,270;0;-
Feb 10, 2015;1:00 AM;63,491;170;2,225;0;54,057
Feb 10, 2015;1:15 AM;-;169.5;2,201;0;-
Feb 10, 2015;1:30 AM;-;169.25;2,178;0;-
Feb 10, 2015;1:45 AM;-;169.25;2,153;0;-
Feb 10, 2015;2:00 AM;61,834;169;2,126;0;52,814
Feb 10, 2015;2:15 AM;-;168.5;2,099;0;-
Feb 10, 2015;2:30 AM;-;168.25;2,073;0;-
Feb 10, 2015;2:45 AM;-;167.75;2,048;0;-
Feb 10, 2015;3:00 AM;61,128;167.75;2,022;0;52,526
Feb 10, 2015;3:15 AM;-;167.5;1,996;0;-
Feb 10, 2015;3:30 AM;-;167.5;1,969;0;-
Feb 10, 2015;3:45 AM;-;167.25;1,945;0;-
Feb 10, 2015;4:00 AM;62,572;167.25;1,923;0;54,292
Feb 10, 2015;4:15 AM;-;167.5;1,909;0;-
Feb 10, 2015;4:30 AM;-;167;1,894;0;-
Feb 10, 2015;4:45 AM;-;166.75;1,886;0;-
Feb 10, 2015;5:00 AM;65,874;166;1,874;0;57,803
Feb 10, 2015;5:15 AM;-;165;1,857;0;-
Feb 10, 2015;5:30 AM;-;164.25;1,846;0;-
Feb 10, 2015;5:45 AM;-;163;1,836;0;-
Feb 10, 2015;6:00 AM;72,782;162.25;1,828;0;64,863
Feb 10, 2015;6:15 AM;-;161.75;1,822;0;-
Feb 10, 2015;6:30 AM;-;161;1,816;0;-
Feb 10, 2015;6:45 AM;-;159.75;1,809;0;-
Feb 10, 2015;7:00 AM;77,324;159;1,805;1;69,469
Feb 10, 2015;7:15 AM;-;158;1,802;2;-
Feb 10, 2015;7:30 AM;-;157;1,799;5;-
Feb 10, 2015;7:45 AM;-;156;1,795;17;-
Feb 10, 2015;8:00 AM;80,425;154.25;1,787;39;72,346
Feb 10, 2015;8:15 AM;-;153;1,777;71;-
Feb 10, 2015;8:30 AM;-;152;1,771;108;-
Feb 10, 2015;8:45 AM;-;151;1,764;152;-
Feb 10, 2015;9:00 AM;81,404;149.75;1,755;205;72,648
Feb 10, 2015;9:15 AM;-;148.25;1,749;265;-
Feb 10, 2015;9:30 AM;-;147.25;1,739;328;-
Feb 10, 2015;9:45 AM;-;145.75;1,731;394;-
Feb 10, 2015;10:00 AM;81,791;144.75;1,718;459;72,226
Feb 10, 2015;10:15 AM;-;142.5;1,702;524;-
Feb 10, 2015;10:30 AM;-;140.75;1,687;587;-
Feb 10, 2015;10:45 AM;-;138.5;1,676;647;-
Feb 10, 2015;11:00 AM;83,135;136;1,663;699;73,029
Feb 10, 2015;11:15 AM;-;133.5;1,644;742;-
Feb 10, 2015;11:30 AM;-;131.25;1,629;780;-
Feb 10, 2015;11:45 AM;-;129;1,612;809;-
Feb 10, 2015;12:00 PM;83,363;131.25;1,601;834;73,114
Feb 10, 2015;12:15 PM;-;130;1,583;856;-
Feb 10, 2015;12:30 PM;-;128;1,564;872;-
Feb 10, 2015;12:45 PM;-;126.5;1,544;881;-
Feb 10, 2015;1:00 PM;82,648;124;1,521;882;72,749
Feb 10, 2015;1:15 PM;-;122.5;1,501;873;-
Feb 10, 2015;1:30 PM;-;120.75;1,483;859;-
Feb 10, 2015;1:45 PM;-;118.5;1,465;831;-
Feb 10, 2015;2:00 PM;80,786;117.25;1,442;791;71,854
Feb 10, 2015;2:15 PM;-;114.75;1,420;741;-
Feb 10, 2015;2:30 PM;-;112;1,402;684;-
Feb 10, 2015;2:45 PM;-;109.25;1,381;618;-
Feb 10, 2015;3:00 PM;78,416;109.25;1,359;549;70,860
Feb 10, 2015;3:15 PM;-;105.75;1,346;477;-
Feb 10, 2015;3:30 PM;-;102.25;1,342;405;-
Feb 10, 2015;3:45 PM;-;98.25;1,329;334;-
Feb 10, 2015;4:00 PM;75,681;94;1,317;261;69,500
Feb 10, 2015;4:15 PM;-;89;1,307;187;-
Feb 10, 2015;4:30 PM;-;84;1,296;119;-
Feb 10, 2015;4:45 PM;-;79;1,285;65;-
Feb 10, 2015;5:00 PM;77,580;73.75;1,273;29;72,330
Feb 10, 2015;5:15 PM;-;68.5;1,251;13;-
Feb 10, 2015;5:30 PM;-;63.5;1,222;5;-
Feb 10, 2015;5:45 PM;-;57.5;1,194;2;-
Feb 10, 2015;6:00 PM;78,964;53.25;1,170;0;74,235
Feb 10, 2015;6:15 PM;-;48.75;1,146;0;-
Feb 10, 2015;6:30 PM;-;44.5;1,125;0;-
Feb 10, 2015;6:45 PM;-;40;1,102;0;-
Feb 10, 2015;7:00 PM;78,042;36.75;1,079;0;73,677
Feb 10, 2015;7:15 PM;-;35;1,064;0;-
Feb 10, 2015;7:30 PM;-;32.25;1,053;0;-
Feb 10, 2015;7:45 PM;-;30;1,036;0;-
Feb 10, 2015;8:00 PM;73,812;28.5;1,016;0;69,768
Feb 10, 2015;8:15 PM;-;27.75;996;0;-
Feb 10, 2015;8:30 PM;-;27.5;972;0;-
Feb 10, 2015;8:45 PM;-;26.75;949;0;-
Feb 10, 2015;9:00 PM;69,835;27;931;0;66,102
Feb 10, 2015;9:15 PM;-;27.75;914;0;-
Feb 10, 2015;9:30 PM;-;28.25;897;0;-
Feb 10, 2015;9:45 PM;-;29.25;879;0;-
Feb 10, 2015;10:00 PM;68,324;29.75;861;0;64,865
Feb 10, 2015;10:15 PM;-;30;842;0;-
Feb 10, 2015;10:30 PM;-;30.5;827;0;-
Feb 10, 2015;10:45 PM;-;30.75;810;0;-
Feb 10, 2015;11:00 PM;64,911;35.5;791;0;61,717
Feb 10, 2015;11:15 PM;-;35.5;772;0;-
Feb 10, 2015;11:30 PM;-;35.5;754;0;-
Feb 10, 2015;11:45 PM;-;35.5;736;0;-
Feb 11, 2015;12:00 AM;61,649;35.25;699;0;58,842
Feb 11, 2015;12:15 AM;-;34.75;679;0;-
Feb 11, 2015;12:30 AM;-;34;657;0;-
Feb 11, 2015;12:45 AM;-;33.25;636;0;-
Feb 11, 2015;1:00 AM;59,846;32.5;586;0;57,438
Feb 11, 2015;1:15 AM;-;31;578;0;-
Feb 11, 2015;1:30 AM;-;29.5;568;0;-
Feb 11, 2015;1:45 AM;-;28.25;556;0;-
Feb 11, 2015;2:00 AM;59,053;26.75;544;0;56,835
Feb 11, 2015;2:15 AM;-;25.5;536;0;-
Feb 11, 2015;2:30 AM;-;24;528;0;-
Feb 11, 2015;2:45 AM;-;22.25;512;0;-
Feb 11, 2015;3:00 AM;58,725;21.25;504;0;56,665
Feb 11, 2015;3:15 AM;-;20;497;0;-
Feb 11, 2015;3:30 AM;-;19.5;495;0;-
Feb 11, 2015;3:45 AM;-;18.75;485;0;-
Feb 11, 2015;4:00 AM;59,852;10.75;474;0;57,961
Feb 11, 2015;4:15 AM;-;10.5;464;0;-
Feb 11, 2015;4:30 AM;-;10.5;460;0;-
Feb 11, 2015;4:45 AM;-;10.5;450;0;-
Feb 11, 2015;5:00 AM;62,032;10.25;437;0;60,326
Feb 11, 2015;5:15 AM;-;9.75;423;0;-
Feb 11, 2015;5:30 AM;-;9.75;410;0;-
Feb 11, 2015;5:45 AM;-;9.5;397;0;-
Feb 11, 2015;6:00 AM;68,180;9.5;383;0;66,656
Feb 11, 2015;6:15 AM;-;9;376;0;-
Feb 11, 2015;6:30 AM;-;9;368;0;-
Feb 11, 2015;6:45 AM;-;9;361;0;-
Feb 11, 2015;7:00 AM;73,277;9;347;2;71,873
Feb 11, 2015;7:15 AM;-;9.25;334;7;-
Feb 11, 2015;7:30 AM;-;8.75;323;13;-
Feb 11, 2015;7:45 AM;-;9.25;308;35;-
Feb 11, 2015;8:00 AM;77,438;9.5;297;72;75,566
Feb 11, 2015;8:15 AM;-;10;287;134;-
Feb 11, 2015;8:30 AM;-;10.25;277;201;-
Feb 11, 2015;8:45 AM;-;10.75;266;298;-
Feb 11, 2015;9:00 AM;79,742;11.25;263;412;76,289
Feb 11, 2015;9:15 AM;-;11.5;255;538;-
Feb 11, 2015;9:30 AM;-;12;245;665;-
Feb 11, 2015;9:45 AM;-;12.75;235;793;-
Feb 11, 2015;10:00 AM;81,717;13.5;227;924;76,320
Feb 11, 2015;10:15 AM;-;14.25;223;1,056;-
Feb 11, 2015;10:30 AM;-;14.75;216;1,183;-
Feb 11, 2015;10:45 AM;-;15.5;209;1,302;-
Feb 11, 2015;11:00 AM;83,441;17.25;206;1,408;76,430
Feb 11, 2015;11:15 AM;-;17.5;204;1,499;-
Feb 11, 2015;11:30 AM;-;18.25;195;1,583;-
Feb 11, 2015;11:45 AM;-;19;191;1,654;-
Feb 11, 2015;12:00 PM;84,267;21;183;1,720;76,309
Feb 11, 2015;12:15 PM;-;20.5;177;1,780;-
Feb 11, 2015;12:30 PM;-;20;169;1,830;-
Feb 11, 2015;12:45 PM;-;19.5;159;1,858;-
Feb 11, 2015;1:00 PM;84,116;18.75;154;1,867;76,089
Feb 11, 2015;1:15 PM;-;18.5;152;1,857;-
Feb 11, 2015;1:30 PM;-;18.25;151;1,834;-
Feb 11, 2015;1:45 PM;-;17.5;152;1,787;-
Feb 11, 2015;2:00 PM;82,069;17.25;149;1,721;75,100
Feb 11, 2015;2:15 PM;-;17;149;1,635;-
Feb 11, 2015;2:30 PM;-;16.75;152;1,534;-
Feb 11, 2015;2:45 PM;-;16.75;153;1,410;-
Feb 11, 2015;3:00 PM;78,440;16.5;155;1,274;73,572
Feb 11, 2015;3:15 PM;-;17;152;1,127;-
Feb 11, 2015;3:30 PM;-;17;150;977;-
Feb 11, 2015;3:45 PM;-;17;153;815;-
Feb 11, 2015;4:00 PM;74,347;16;154;651;71,987
Feb 11, 2015;4:15 PM;-;15.75;158;484;-
Feb 11, 2015;4:30 PM;-;16;162;325;-
Feb 11, 2015;4:45 PM;-;16.5;170;193;-
Feb 11, 2015;5:00 PM;74,189;16.75;176;101;73,221
Feb 11, 2015;5:15 PM;-;17;181;47;-
