Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Jun 11, 2019;5:30 AM;-;1,117.75;1,372.5;62;-
Jun 11, 2019;5:45 AM;-;1,103.25;1,326.25;106;-
Jun 11, 2019;6:00 AM;46,367;1,083.5;1,287.5;169.75;36,034
Jun 11, 2019;6:15 AM;-;1,058.75;1,245;252.75;-
Jun 11, 2019;6:30 AM;-;1,034.75;1,201.75;352.75;-
Jun 11, 2019;6:45 AM;-;1,013.75;1,164.75;468.5;-
Jun 11, 2019;7:00 AM;52,865;995.5;1,123.25;594.75;41,574
Jun 11, 2019;7:15 AM;-;975.5;1,077.25;728.75;-
Jun 11, 2019;7:30 AM;-;952.75;1,030.5;873.25;-
Jun 11, 2019;7:45 AM;-;931.5;985;1,022.75;-
Jun 11, 2019;8:00 AM;58,083;911.5;938.75;1,176;45,374
Jun 11, 2019;8:15 AM;-;895.5;891.75;1,335.75;-
Jun 11, 2019;8:30 AM;-;879.75;844.5;1,502.5;-
Jun 11, 2019;8:45 AM;-;861.25;801.75;1,670.25;-
Jun 11, 2019;9:00 AM;61,608;844.5;749;1,839.5;47,114
Jun 11, 2019;9:15 AM;-;830;717.25;2,010;-
Jun 11, 2019;9:30 AM;-;814.5;686.25;2,185.25;-
Jun 11, 2019;9:45 AM;-;801;654.25;2,363;-
Jun 11, 2019;10:00 AM;62,927;784.75;623.25;2,538.5;46,468
Jun 11, 2019;10:15 AM;-;760.75;593;2,708.25;-
Jun 11, 2019;10:30 AM;-;736.25;564.75;2,872.75;-
Jun 11, 2019;10:45 AM;-;714.25;532.5;3,030.25;-
Jun 11, 2019;11:00 AM;64,513;690.75;505;3,177.5;46,492
Jun 11, 2019;11:15 AM;-;665;488.5;3,317.5;-
Jun 11, 2019;11:30 AM;-;640.75;471;3,440.25;-
Jun 11, 2019;11:45 AM;-;616.75;456.75;3,551.5;-
Jun 11, 2019;12:00 PM;65,788;590.75;444.75;3,650.5;46,736
Jun 11, 2019;12:15 PM;-;575.75;434.75;3,738.25;-
Jun 11, 2019;12:30 PM;-;559.5;425.75;3,809.5;-
Jun 11, 2019;12:45 PM;-;544.75;413.25;3,864.5;-
Jun 11, 2019;1:00 PM;65,504;529.5;401;3,904.75;46,208
Jun 11, 2019;1:15 PM;-;516.75;389;3,932.75;-
Jun 11, 2019;1:30 PM;-;502.75;377.25;3,944.5;-
Jun 11, 2019;1:45 PM;-;489.5;364.75;3,943.75;-
Jun 11, 2019;2:00 PM;64,420;474.75;354.75;3,929.75;45,758
Jun 11, 2019;2:15 PM;-;462.75;348.25;3,892.75;-
Jun 11, 2019;2:30 PM;-;450;342;3,847;-
Jun 11, 2019;2:45 PM;-;439.5;338;3,782.75;-
Jun 11, 2019;3:00 PM;61,977;431.5;336;3,702.25;44,767
Jun 11, 2019;3:15 PM;-;423.5;346.5;3,602.5;-
Jun 11, 2019;3:30 PM;-;414.25;359.5;3,479;-
Jun 11, 2019;3:45 PM;-;407.25;371.5;3,336;-
Jun 11, 2019;4:00 PM;59,510;400.75;386.75;3,184.25;44,577
Jun 11, 2019;4:15 PM;-;401.25;396.5;3,024;-
Jun 11, 2019;4:30 PM;-;401.75;407;2,848.5;-
Jun 11, 2019;4:45 PM;-;400.75;420;2,662;-
Jun 11, 2019;5:00 PM;56,547;400;431;2,468.75;44,471
Jun 11, 2019;5:15 PM;-;393.5;452.5;2,269.75;-
Jun 11, 2019;5:30 PM;-;387.75;473.75;2,065;-
Jun 11, 2019;5:45 PM;-;380.25;495;1,858.5;-
Jun 11, 2019;6:00 PM;53,242;375.25;513.5;1,652.5;44,188
Jun 11, 2019;6:15 PM;-;370.25;532;1,449.5;-
Jun 11, 2019;6:30 PM;-;365.5;549.25;1,250.25;-
Jun 11, 2019;6:45 PM;-;360.75;572.75;1,062.75;-
Jun 11, 2019;7:00 PM;50,106;355.25;596.25;885;43,528
Jun 11, 2019;7:15 PM;-;350.75;622;722.75;-
Jun 11, 2019;7:30 PM;-;348.75;643.75;578.25;-
Jun 11, 2019;7:45 PM;-;345.5;674.25;455.75;-
Jun 11, 2019;8:00 PM;47,692;341.25;704.5;337.75;42,577
Jun 11, 2019;8:15 PM;-;332.5;735.25;229;-
Jun 11, 2019;8:30 PM;-;323.25;769.25;144.25;-
Jun 11, 2019;8:45 PM;-;314.75;802.75;80.25;-
Jun 11, 2019;9:00 PM;45,293;305.75;841.75;34;40,423
Jun 11, 2019;9:15 PM;-;298;888.5;10.75;-
Jun 11, 2019;9:30 PM;-;289.25;937.75;2.25;-
Jun 11, 2019;9:45 PM;-;281;981.25;0;-
Jun 11, 2019;10:00 PM;43,149;275;1,011.5;0;37,915
Jun 11, 2019;10:15 PM;-;264.5;1,037.75;0;-
Jun 11, 2019;10:30 PM;-;254.75;1,061.25;0;-
Jun 11, 2019;10:45 PM;-;245;1,084;0;-
Jun 11, 2019;11:00 PM;41,138;235;1,102.5;0;35,841
Jun 11, 2019;11:15 PM;-;230.75;1,096.5;0;-
Jun 11, 2019;11:30 PM;-;225.75;1,091.25;0;-
Jun 11, 2019;11:45 PM;-;221.5;1,094;0;-
Jun 12, 2019;12:00 AM;41,851;229.75;1,368.5;0;35,401
Jun 12, 2019;12:15 AM;-;222;1,386.5;0;-
Jun 12, 2019;12:30 AM;-;215.25;1,403;0;-
Jun 12, 2019;12:45 AM;-;210.25;1,414.5;0;-
Jun 12, 2019;1:00 AM;38,851;205.75;1,424.25;0;32,358
Jun 12, 2019;1:15 AM;-;202.5;1,421;0;-
Jun 12, 2019;1:30 AM;-;199;1,418.5;0;-
Jun 12, 2019;1:45 AM;-;196.5;1,425.75;0;-
Jun 12, 2019;2:00 AM;37,098;196.5;1,423.25;0;30,731
Jun 12, 2019;2:15 AM;-;191.25;1,410.25;0;-
Jun 12, 2019;2:30 AM;-;185.5;1,396.75;0;-
Jun 12, 2019;2:45 AM;-;184;1,380;0;-
Jun 12, 2019;3:00 AM;36,191;182.75;1,339.25;0;30,192
Jun 12, 2019;3:15 AM;-;181;1,327.5;0;-
Jun 12, 2019;3:30 AM;-;179.25;1,314;0;-
Jun 12, 2019;3:45 AM;-;177.75;1,297.75;0;-
Jun 12, 2019;4:00 AM;36,709;176.5;1,285.75;0;30,885
Jun 12, 2019;4:15 AM;-;182.5;1,275;0;-
Jun 12, 2019;4:30 AM;-;188;1,264.75;0;-
Jun 12, 2019;4:45 AM;-;194.25;1,255.25;2.5;-
Jun 12, 2019;5:00 AM;39,923;201.75;1,251.25;13;33,822
Jun 12, 2019;5:15 AM;-;211;1,248.25;36.5;-
Jun 12, 2019;5:30 AM;-;220.5;1,245.75;72.5;-
Jun 12, 2019;5:45 AM;-;230;1,248;122.75;-
Jun 12, 2019;6:00 AM;46,084;239.25;1,242.5;199;38,860
Jun 12, 2019;6:15 AM;-;236.75;1,217;297.5;-
Jun 12, 2019;6:30 AM;-;233.75;1,190.75;418.25;-
Jun 12, 2019;6:45 AM;-;231.5;1,160;558;-
Jun 12, 2019;7:00 AM;53,834;230.5;1,133.25;712.75;44,552
Jun 12, 2019;7:15 AM;-;233.5;1,118.25;880;-
Jun 12, 2019;7:30 AM;-;236;1,103.5;1,060.5;-
Jun 12, 2019;7:45 AM;-;241.25;1,083.75;1,249;-
Jun 12, 2019;8:00 AM;59,122;247.25;1,061.75;1,437.25;47,017
Jun 12, 2019;8:15 AM;-;259.25;1,040.5;1,632.75;-
Jun 12, 2019;8:30 AM;-;272.25;1,013.5;1,834.5;-
Jun 12, 2019;8:45 AM;-;283.75;987;2,035.5;-
Jun 12, 2019;9:00 AM;64,348;295.75;960.25;2,235.25;49,119
Jun 12, 2019;9:15 AM;-;302.75;970.5;2,429.25;-
Jun 12, 2019;9:30 AM;-;310.25;981;2,620.5;-
Jun 12, 2019;9:45 AM;-;317.75;993.75;2,812.25;-
Jun 12, 2019;10:00 AM;67,196;327.25;1,007.75;2,994.5;48,673
Jun 12, 2019;10:15 AM;-;337.75;1,037.75;3,161.75;-
Jun 12, 2019;10:30 AM;-;350;1,066;3,321.25;-
Jun 12, 2019;10:45 AM;-;360.75;1,089.5;3,468.5;-
Jun 12, 2019;11:00 AM;69,602;372;1,112.25;3,606.5;48,323
Jun 12, 2019;11:15 AM;-;375.25;1,144.25;3,733.25;-
Jun 12, 2019;11:30 AM;-;379;1,177.25;3,844;-
Jun 12, 2019;11:45 AM;-;384.25;1,212;3,939.5;-
Jun 12, 2019;12:00 PM;71,781;385.75;1,242.5;4,020.25;48,581
Jun 12, 2019;12:15 PM;-;381.75;1,277.25;4,096;-
Jun 12, 2019;12:30 PM;-;378.25;1,313.25;4,161;-
Jun 12, 2019;12:45 PM;-;375.25;1,353.25;4,215.5;-
Jun 12, 2019;1:00 PM;72,083;373.5;1,385.25;4,262.5;47,633
Jun 12, 2019;1:15 PM;-;370.25;1,415.75;4,306.75;-
Jun 12, 2019;1:30 PM;-;367;1,445.5;4,338.5;-
Jun 12, 2019;1:45 PM;-;363;1,474.5;4,347.5;-
Jun 12, 2019;2:00 PM;71,970;361;1,500.75;4,330.5;47,372
Jun 12, 2019;2:15 PM;-;359;1,507.5;4,305.75;-
Jun 12, 2019;2:30 PM;-;357;1,514.25;4,276;-
Jun 12, 2019;2:45 PM;-;354.5;1,518.75;4,213.5;-
Jun 12, 2019;3:00 PM;70,577;354.5;1,524.5;4,134.75;47,028
Jun 12, 2019;3:15 PM;-;355.75;1,546.75;4,038;-
Jun 12, 2019;3:30 PM;-;357.75;1,568;3,925;-
Jun 12, 2019;3:45 PM;-;359.25;1,590.25;3,794.75;-
Jun 12, 2019;4:00 PM;67,944;360.75;1,615;3,653;46,199
Jun 12, 2019;4:15 PM;-;361.25;1,672.75;3,472.25;-
Jun 12, 2019;4:30 PM;-;361.25;1,744.25;3,274.75;-
Jun 12, 2019;4:45 PM;-;361.75;1,805.75;3,062.75;-
Jun 12, 2019;5:00 PM;64,031;360.5;1,861;2,841.5;45,174
Jun 12, 2019;5:15 PM;-;357.5;1,863.5;2,612.75;-
Jun 12, 2019;5:30 PM;-;355;1,863.25;2,379;-
Jun 12, 2019;5:45 PM;-;351.25;1,866.25;2,145.75;-
Jun 12, 2019;6:00 PM;60,037;352;1,868.75;1,908;44,951
Jun 12, 2019;6:15 PM;-;356;1,871;1,659.25;-
Jun 12, 2019;6:30 PM;-;361.25;1,869;1,413.25;-
Jun 12, 2019;6:45 PM;-;370.75;1,865.5;1,191.5;-
Jun 12, 2019;7:00 PM;57,259;385.5;1,858.25;981.75;45,457
Jun 12, 2019;7:15 PM;-;399.75;1,832.25;795.25;-
Jun 12, 2019;7:30 PM;-;416.5;1,802.5;626.25;-
Jun 12, 2019;7:45 PM;-;438.25;1,767.75;498;-
Jun 12, 2019;8:00 PM;53,145;462.25;1,722.5;385;43,324
Jun 12, 2019;8:15 PM;-;469.5;1,731.25;293.75;-
Jun 12, 2019;8:30 PM;-;477.25;1,736.75;202.25;-
Jun 12, 2019;8:45 PM;-;485.5;1,744.75;110.25;-
Jun 12, 2019;9:00 PM;49,272;493.75;1,753;51;39,981
Jun 12, 2019;9:15 PM;-;504.5;1,782.5;17;-
Jun 12, 2019;9:30 PM;-;515.25;1,811;3.25;-
Jun 12, 2019;9:45 PM;-;524.75;1,834.75;0.25;-
Jun 12, 2019;10:00 PM;47,504;534.25;1,849.75;0;37,890
Jun 12, 2019;10:15 PM;-;543;1,855;0;-
Jun 12, 2019;10:30 PM;-;551.5;1,859.75;0;-
Jun 12, 2019;10:45 PM;-;559.5;1,861.75;0;-
Jun 12, 2019;11:00 PM;46,595;562.25;1,861;0;36,876
Jun 12, 2019;11:15 PM;-;571;1,858.5;0;-
Jun 12, 2019;11:30 PM;-;580.5;1,851.75;0;-
Jun 12, 2019;11:45 PM;-;587.25;1,846.5;0;-
Jun 13, 2019;12:00 AM;46,399;886;2,792.25;0;31,894
Jun 13, 2019;12:15 AM;-;905;2,736.5;0;-
Jun 13, 2019;12:30 AM;-;924.75;2,683.5;0;-
Jun 13, 2019;12:45 AM;-;944.5;2,633;0;-
Jun 13, 2019;1:00 AM;42,971;959.5;2,578.25;0;29,025
Jun 13, 2019;1:15 AM;-;967.5;2,535.5;0;-
Jun 13, 2019;1:30 AM;-;975.25;2,494;0;-
Jun 13, 2019;1:45 AM;-;984.5;2,451.5;0;-
Jun 13, 2019;2:00 AM;41,743;990.5;2,403;0;28,487
Jun 13, 2019;2:15 AM;-;973.5;2,366.5;0;-
Jun 13, 2019;2:30 AM;-;956.25;2,332;0;-
Jun 13, 2019;2:45 AM;-;937;2,297.25;0;-
Jun 13, 2019;3:00 AM;41,677;916.25;2,231.75;0;29,336
Jun 13, 2019;3:15 AM;-;894.5;2,213.25;0;-
Jun 13, 2019;3:30 AM;-;871.5;2,195;0;-
Jun 13, 2019;3:45 AM;-;842;2,177;0;-
Jun 13, 2019;4:00 AM;42,091;816.25;2,159.25;0;30,336
Jun 13, 2019;4:15 AM;-;799.25;2,151;0;-
Jun 13, 2019;4:30 AM;-;783.25;2,143;0;-
Jun 13, 2019;4:45 AM;-;766.25;2,134.75;2.25;-
Jun 13, 2019;5:00 AM;45,356;753;2,121.5;13;33,696
Jun 13, 2019;5:15 AM;-;756.5;2,094;40.75;-
Jun 13, 2019;5:30 AM;-;760.25;2,066.25;88.5;-
Jun 13, 2019;5:45 AM;-;765.25;2,039.75;161.75;-
Jun 13, 2019;6:00 AM;51,477;773;2,016.5;261.75;38,574
Jun 13, 2019;6:15 AM;-;781.75;1,972.25;396.25;-
Jun 13, 2019;6:30 AM;-;790.5;1,927.5;556;-
Jun 13, 2019;6:45 AM;-;798.25;1,881.75;747.25;-
Jun 13, 2019;7:00 AM;59,023;806.75;1,841.25;973.25;43,056
Jun 13, 2019;7:15 AM;-;815.75;1,805.5;1,227.5;-
Jun 13, 2019;7:30 AM;-;824.75;1,770;1,511.5;-
Jun 13, 2019;7:45 AM;-;837;1,733.75;1,819.75;-
Jun 13, 2019;8:00 AM;66,905;848.5;1,712.25;2,139.25;45,655
Jun 13, 2019;8:15 AM;-;855.75;1,766.25;2,477.25;-
Jun 13, 2019;8:30 AM;-;863.5;1,821.5;2,830;-
Jun 13, 2019;8:45 AM;-;872;1,879;3,185.25;-
Jun 13, 2019;9:00 AM;76,274;880.5;1,932.75;3,537.5;48,431
Jun 13, 2019;9:15 AM;-;891.5;2,002;3,880.25;-
Jun 13, 2019;9:30 AM;-;889.25;2,058;4,212.75;-
Jun 13, 2019;9:45 AM;-;899;2,130.5;4,529.5;-
Jun 13, 2019;10:00 AM;83,019;905.5;2,205.75;4,825.5;49,228
Jun 13, 2019;10:15 AM;-;909;2,276;5,104.5;-
Jun 13, 2019;10:30 AM;-;913;2,346.75;5,365;-
Jun 13, 2019;10:45 AM;-;916.5;2,417.25;5,606.5;-
Jun 13, 2019;11:00 AM;87,208;917;2,481.5;5,828.5;48,932
Jun 13, 2019;11:15 AM;-;910.25;2,528.75;6,039.25;-
Jun 13, 2019;11:30 AM;-;903.75;2,576.25;6,212.75;-
Jun 13, 2019;11:45 AM;-;894.75;2,624.25;6,359;-
Jun 13, 2019;12:00 PM;89,214;884;2,667;6,478.5;48,490
Jun 13, 2019;12:15 PM;-;872;2,707;6,571.25;-
Jun 13, 2019;12:30 PM;-;859.5;2,747;6,634.75;-
Jun 13, 2019;12:45 PM;-;847.75;2,786.5;6,669.25;-
Jun 13, 2019;1:00 PM;89,046;836.25;2,819.25;6,680;47,791
Jun 13, 2019;1:15 PM;-;826.25;2,837.75;6,677.5;-
Jun 13, 2019;1:30 PM;-;810.25;2,849.75;6,654;-
Jun 13, 2019;1:45 PM;-;794;2,860.5;6,609.25;-
Jun 13, 2019;2:00 PM;86,589;776.25;2,866.75;6,544.25;46,801
Jun 13, 2019;2:15 PM;-;755.5;2,835;6,456;-
Jun 13, 2019;2:30 PM;-;731.25;2,804.5;6,339;-
Jun 13, 2019;2:45 PM;-;708;2,771.5;6,200.25;-
Jun 13, 2019;3:00 PM;81,406;683.5;2,735;6,042.25;45,110
Jun 13, 2019;3:15 PM;-;657.5;2,690.5;5,868.75;-
Jun 13, 2019;3:30 PM;-;632.5;2,642.75;5,677;-
Jun 13, 2019;3:45 PM;-;606.25;2,598;5,462;-
Jun 13, 2019;4:00 PM;75,941;582;2,546.75;5,227;44,595
Jun 13, 2019;4:15 PM;-;561;2,485.75;4,974.75;-
Jun 13, 2019;4:30 PM;-;539.5;2,424.75;4,706.75;-
Jun 13, 2019;4:45 PM;-;518.25;2,362;4,417.5;-
Jun 13, 2019;5:00 PM;69,845;497.25;2,297;4,104.75;44,900
Jun 13, 2019;5:15 PM;-;486.25;2,213.5;3,767;-
Jun 13, 2019;5:30 PM;-;475.25;2,126.5;3,416.5;-
Jun 13, 2019;5:45 PM;-;462.5;2,038;3,060.25;-
Jun 13, 2019;6:00 PM;63,804;448.5;1,949.5;2,697.25;46,320
Jun 13, 2019;6:15 PM;-;438;1,838.5;2,331;-
Jun 13, 2019;6:30 PM;-;428;1,725.25;1,969.75;-
Jun 13, 2019;6:45 PM;-;419;1,612.5;1,626.5;-
Jun 13, 2019;7:00 PM;57,048;414.75;1,505.25;1,309.75;46,127
Jun 13, 2019;7:15 PM;-;418.5;1,414.25;1,030.25;-
Jun 13, 2019;7:30 PM;-;421.75;1,324.5;800.25;-
Jun 13, 2019;7:45 PM;-;422.75;1,232.75;626.75;-
Jun 13, 2019;8:00 PM;52,196;426.75;1,151.75;481.75;44,608
Jun 13, 2019;8:15 PM;-;442;1,149.5;348.25;-
Jun 13, 2019;8:30 PM;-;456.75;1,147.5;230;-
Jun 13, 2019;8:45 PM;-;471.25;1,151.25;131.25;-
Jun 13, 2019;9:00 PM;50,023;489.5;1,165;62.25;42,874
Jun 13, 2019;9:15 PM;-;516;1,212.75;21.25;-
Jun 13, 2019;9:30 PM;-;542.75;1,260;4.5;-
Jun 13, 2019;9:45 PM;-;567;1,307.5;0.25;-
Jun 13, 2019;10:00 PM;48,027;593.5;1,360;0;39,500
Jun 13, 2019;10:15 PM;-;621.75;1,452.5;0;-
Jun 13, 2019;10:30 PM;-;650.25;1,541;0;-
Jun 13, 2019;10:45 PM;-;678.75;1,629.75;0;-
Jun 13, 2019;11:00 PM;46,979;703.25;1,716.25;0;36,921
Jun 13, 2019;11:15 PM;-;719.75;1,763.75;0;-
Jun 13, 2019;11:30 PM;-;736.5;1,809.5;0;-
Jun 13, 2019;11:45 PM;-;752;1,857;0;-
Jun 14, 2019;12:00 AM;-;740.5;1,890;0;-
Jun 14, 2019;12:15 AM;-;752.75;1,903.5;0;-
Jun 14, 2019;12:30 AM;-;765;1,918.25;0;-
Jun 14, 2019;12:45 AM;-;778.75;1,929.5;0;-
Jun 14, 2019;1:00 AM;-;791;1,943;0;-
Jun 14, 2019;1:15 AM;-;797.25;1,960;0;-
Jun 14, 2019;1:30 AM;-;803.5;1,976.5;0;-
Jun 14, 2019;1:45 AM;-;809.5;1,995;0;-
Jun 14, 2019;2:00 AM;-;814.75;1,997.25;0;-
Jun 14, 2019;2:15 AM;-;818.5;1,978.25;0;-
Jun 14, 2019;2:30 AM;-;822.5;1,960;0;-
Jun 14, 2019;2:45 AM;-;829;1,942.5;0;-
Jun 14, 2019;3:00 AM;-;835;1,892.5;0;-
Jun 14, 2019;3:15 AM;-;827.5;1,863.75;0;-
Jun 14, 2019;3:30 AM;-;820.75;1,835;0;-
Jun 14, 2019;3:45 AM;-;812.5;1,810.25;0;-
Jun 14, 2019;4:00 AM;-;805.25;1,786.75;0;-
Jun 14, 2019;4:15 AM;-;797.5;1,775.5;0;-
Jun 14, 2019;4:30 AM;-;790.75;1,763.75;0;-
Jun 14, 2019;4:45 AM;-;781.25;1,756.75;3.5;-
Jun 14, 2019;5:00 AM;-;770;1,746;16.5;-
Jun 14, 2019;5:15 AM;-;757;1,730.5;48.75;-
Jun 14, 2019;5:30 AM;-;744.25;1,716.5;98;-
Jun 14, 2019;5:45 AM;-;731.75;1,696.25;164;-
Jun 14, 2019;6:00 AM;-;720.5;1,671.75;258.5;-
Jun 14, 2019;6:15 AM;-;701.75;1,639;407.5;-
Jun 14, 2019;6:30 AM;-;683.25;1,605;590.75;-
Jun 14, 2019;6:45 AM;-;666.5;1,545.5;824.25;-
Jun 14, 2019;7:00 AM;-;646.5;1,485.5;1,102.75;-
Jun 14, 2019;7:15 AM;-;623.5;1,387.75;1,415;-
Jun 14, 2019;7:30 AM;-;598.25;1,292.5;1,754.75;-
Jun 14, 2019;7:45 AM;-;575.75;1,192.25;2,114.75;-
Jun 14, 2019;8:00 AM;-;552.5;1,102.25;2,484.5;-
Jun 14, 2019;8:15 AM;-;529.5;1,082;2,857.25;-
Jun 14, 2019;8:30 AM;-;506.5;1,059;3,225;-
Jun 14, 2019;8:45 AM;-;482.5;1,049.75;3,583.5;-
Jun 14, 2019;9:00 AM;-;460.25;1,045;3,924.5;-
Jun 14, 2019;9:15 AM;-;438.75;1,069.75;4,241;-
Jun 14, 2019;9:30 AM;-;418.25;1,092.75;4,544.25;-
Jun 14, 2019;9:45 AM;-;397;1,124.5;4,827.75;-
Jun 14, 2019;10:00 AM;-;378.5;1,158.25;5,086;-
Jun 14, 2019;10:15 AM;-;360.75;1,201;5,325.25;-
Jun 14, 2019;10:30 AM;-;343.5;1,243;5,545.5;-
Jun 14, 2019;10:45 AM;-;326.75;1,283.5;5,741.75;-
Jun 14, 2019;11:00 AM;-;312.25;1,318.75;5,908.75;-
Jun 14, 2019;11:15 AM;-;299.5;1,348.75;6,064.25;-
Jun 14, 2019;11:30 AM;-;286;1,378.5;6,181.75;-
Jun 14, 2019;11:45 AM;-;273.75;1,407;6,277.25;-
Jun 14, 2019;12:00 PM;-;263;1,435;6,351.25;-
Jun 14, 2019;12:15 PM;-;257;1,439;6,412;-
Jun 14, 2019;12:30 PM;-;252.25;1,440.75;6,439.75;-
Jun 14, 2019;12:45 PM;-;252;1,434.75;6,437;-
Jun 14, 2019;1:00 PM;-;251;1,423.25;6,404.5;-
Jun 14, 2019;1:15 PM;-;242.75;1,415.5;6,350.25;-
Jun 14, 2019;1:30 PM;-;234.25;1,407.5;6,267.25;-
Jun 14, 2019;1:45 PM;-;227;1,400.25;6,165;-
Jun 14, 2019;2:00 PM;-;220.25;1,392.5;6,048;-
Jun 14, 2019;2:15 PM;-;223;1,373.25;5,905.25;-
Jun 14, 2019;2:30 PM;-;226.25;1,352;5,745.75;-
Jun 14, 2019;2:45 PM;-;229;1,333;5,567.25;-
Jun 14, 2019;3:00 PM;-;233.75;1,311.5;5,371.5;-
Jun 14, 2019;3:15 PM;-;240.25;1,309.25;5,164.75;-
Jun 14, 2019;3:30 PM;-;247.5;1,308.25;4,936.75;-
Jun 14, 2019;3:45 PM;-;254.25;1,303;4,694;-
Jun 14, 2019;4:00 PM;-;260.25;1,306;4,440.25;-
Jun 14, 2019;4:15 PM;-;268.5;1,323.5;4,179.25;-
Jun 14, 2019;4:30 PM;-;276.5;1,342;3,906.75;-
Jun 14, 2019;4:45 PM;-;284.25;1,361;3,622.75;-
Jun 14, 2019;5:00 PM;-;291.5;1,379;3,330.25;-
Jun 14, 2019;5:15 PM;-;295.25;1,401.5;3,027.75;-
Jun 14, 2019;5:30 PM;-;300.25;1,421;2,723.5;-
Jun 14, 2019;5:45 PM;-;305;1,439.25;2,422;-
Jun 14, 2019;6:00 PM;-;309.75;1,458.5;2,126.5;-
Jun 14, 2019;6:15 PM;-;311.75;1,493.25;1,838.25;-
Jun 14, 2019;6:30 PM;-;313.75;1,531.75;1,567.5;-
Jun 14, 2019;6:45 PM;-;316.25;1,568;1,316;-
Jun 14, 2019;7:00 PM;-;318.75;1,611.5;1,082;-
Jun 14, 2019;7:15 PM;-;323.25;1,692.75;876.25;-
Jun 14, 2019;7:30 PM;-;327.25;1,773.25;700.75;-
Jun 14, 2019;7:45 PM;-;332;1,853.25;553.25;-
Jun 14, 2019;8:00 PM;-;337.75;1,933.75;419.75;-
Jun 14, 2019;8:15 PM;-;342.5;2,014;292.5;-
Jun 14, 2019;8:30 PM;-;348.5;2,092.75;190.5;-
Jun 14, 2019;8:45 PM;-;353.75;2,172.5;109.5;-
Jun 14, 2019;9:00 PM;-;361.25;2,254;50;-
Jun 14, 2019;9:15 PM;-;369.25;2,351.75;18;-
Jun 14, 2019;9:30 PM;-;376.75;2,451;4.25;-
Jun 14, 2019;9:45 PM;-;385.75;2,548.75;0.25;-
Jun 14, 2019;10:00 PM;-;394;2,628.75;0;-
Jun 14, 2019;10:15 PM;-;404.25;2,705;0;-
Jun 14, 2019;10:30 PM;-;414.25;2,779;0;-
Jun 14, 2019;10:45 PM;-;424.75;2,852;0;-
Jun 14, 2019;11:00 PM;-;437;2,909.25;0;-
Jun 14, 2019;11:15 PM;-;451;2,904.5;0;-
Jun 14, 2019;11:30 PM;-;465.25;2,898.5;0;-
Jun 14, 2019;11:45 PM;-;480.25;2,887;0;-
Jun 15, 2019;12:00 AM;43,514;393;2,902;0;30,184
Jun 15, 2019;12:15 AM;-;395.5;2,925.5;0;-
Jun 15, 2019;12:30 AM;-;398.75;2,946.25;0;-
Jun 15, 2019;12:45 AM;-;402.25;2,967.25;0;-
Jun 15, 2019;1:00 AM;41,613;405.5;2,978.25;0;28,021
Jun 15, 2019;1:15 AM;-;408.5;2,986;0;-
Jun 15, 2019;1:30 AM;-;411.5;2,991.5;0;-
Jun 15, 2019;1:45 AM;-;414;2,997.25;0;-
Jun 15, 2019;2:00 AM;40,979;417.5;3,005.25;0;27,239
Jun 15, 2019;2:15 AM;-;423.75;3,007.75;0;-
Jun 15, 2019;2:30 AM;-;430.25;3,009;0;-
Jun 15, 2019;2:45 AM;-;437.75;3,008.75;0;-
Jun 15, 2019;3:00 AM;39,513;444.75;2,966.5;0;25,792
Jun 15, 2019;3:15 AM;-;450.5;2,975;0;-
Jun 15, 2019;3:30 AM;-;456.25;2,981;0;-
Jun 15, 2019;3:45 AM;-;462.75;2,984;0;-
Jun 15, 2019;4:00 AM;39,162;468;2,997;0;25,011
Jun 15, 2019;4:15 AM;-;477.25;3,037.25;0;-
Jun 15, 2019;4:30 AM;-;486.75;3,075.5;0;-
Jun 15, 2019;4:45 AM;-;494.5;3,113.25;2;-
Jun 15, 2019;5:00 AM;39,249;501.75;3,148.25;9.75;24,444
Jun 15, 2019;5:15 AM;-;504.25;3,136.75;34.5;-
Jun 15, 2019;5:30 AM;-;507.25;3,124.5;77;-
Jun 15, 2019;5:45 AM;-;511;3,113.5;136.75;-
Jun 15, 2019;6:00 AM;41,656;511.75;3,112.25;214.75;25,637
Jun 15, 2019;6:15 AM;-;503.25;3,100;318;-
Jun 15, 2019;6:30 AM;-;495.25;3,084.5;458.5;-
Jun 15, 2019;6:45 AM;-;489.25;3,063.5;667.75;-
Jun 15, 2019;7:00 AM;47,506;483;3,042.25;859.25;28,667
Jun 15, 2019;7:15 AM;-;479.5;3,035.5;1,074.75;-
Jun 15, 2019;7:30 AM;-;475.5;3,024.75;1,312.5;-
Jun 15, 2019;7:45 AM;-;473;3,013.25;1,565.75;-
Jun 15, 2019;8:00 AM;53,793;471.5;3,006.25;1,829.75;30,960
Jun 15, 2019;8:15 AM;-;468.25;3,012.25;2,091.75;-
Jun 15, 2019;8:30 AM;-;465;3,014.75;2,362.75;-
Jun 15, 2019;8:45 AM;-;461.5;3,014.5;2,635;-
Jun 15, 2019;9:00 AM;59,450;457.5;3,003.5;2,901.25;32,439
Jun 15, 2019;9:15 AM;-;454.25;3,014.75;3,160.25;-
Jun 15, 2019;9:30 AM;-;450.5;3,026;3,409.5;-
Jun 15, 2019;9:45 AM;-;447.25;3,036.25;3,650.25;-
