Date;Time of day;Germany/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh];Austria[Euro/MWh];Germany/Austria/Luxembourg[Euro/MWh]
Sep 15, 2017;9:00 PM;-;42.05;42.05;42.05;51.86;42.05;-;39.17;46.12;50.1;43.34;48.09;-;42.05
Sep 15, 2017;10:00 PM;-;37.91;37.91;39.42;46.78;39.42;-;33.12;43.05;37.91;38.01;43.84;-;37.91
Sep 15, 2017;11:00 PM;-;31.4;31.4;37.79;46.71;37.79;-;31.4;40.29;31.4;33.6;38.47;-;31.4
Sep 16, 2017;12:00 AM;-;33.95;31.03;33.95;43.91;33.95;-;31.03;36.91;39.9;33;44.08;-;33.95
Sep 16, 2017;1:00 AM;-;32;31.04;32;41.41;32;-;31.04;35.03;32;32.5;37;-;32
Sep 16, 2017;2:00 AM;-;31.57;30.56;31.57;39.25;31.57;-;30.56;32.9;31.57;31.02;36.08;-;31.57
Sep 16, 2017;3:00 AM;-;31.01;30.6;31.01;39.15;31.01;-;30.6;31;31.01;30.99;34.58;-;31.01
Sep 16, 2017;4:00 AM;-;30.82;30.82;30.82;39.15;30.82;-;30.82;30.58;30.82;30.84;34.58;-;30.82
Sep 16, 2017;5:00 AM;-;31.44;31.44;31.44;39;31.44;-;31.44;30.01;31.44;32;34.63;-;31.44
Sep 16, 2017;6:00 AM;-;31.94;31.94;31.94;39.91;31.94;-;31.94;31.91;31.94;33.5;42.62;-;31.94
Sep 16, 2017;7:00 AM;-;34.7;34.7;34.7;41.17;34.7;-;34.7;34.04;41.17;38;50.32;-;34.7
Sep 16, 2017;8:00 AM;-;40.38;40.38;40.38;47.66;40.38;-;38.6;36.05;47.66;41.06;58.28;-;40.38
Sep 16, 2017;9:00 AM;-;40.92;40.92;45.19;47.37;46.07;-;40.92;39.36;47.37;41;60.46;-;40.92
Sep 16, 2017;10:00 AM;-;40.63;40.57;41.43;43.92;44.9;-;38.1;40.19;43.92;41.07;61.32;-;40.63
Sep 16, 2017;11:00 AM;-;35.45;35.5;42.88;42.88;44.19;-;35.5;40.44;42.88;39.9;64.59;-;35.45
Sep 16, 2017;12:00 PM;-;37.93;37.93;38.27;38.27;39.66;-;37.93;39.05;38.27;39;60.46;-;37.93
Sep 16, 2017;1:00 PM;-;35.29;35.29;35.29;35.29;35.29;-;35.29;37.59;35.29;36.17;60.02;-;35.29
Sep 16, 2017;2:00 PM;-;32.99;34.01;32.99;32.99;32.99;-;34.01;35.08;32.99;35.57;56.11;-;32.99
Sep 16, 2017;3:00 PM;-;33.9;34.01;33.9;34;33.9;-;34.01;34.44;34;35.59;53.93;-;33.9
Sep 16, 2017;4:00 PM;-;35.5;35.5;35.5;37.69;35.5;-;35.5;34.24;37.69;37.38;55.46;-;35.5
Sep 16, 2017;5:00 PM;-;40.03;40.03;40.03;43;40.03;-;38.44;36.01;43;40.5;56.11;-;40.03
Sep 16, 2017;6:00 PM;-;44.64;44.64;44.64;47.37;44.64;-;39.98;38.68;47.37;43.36;60.46;-;44.64
Sep 16, 2017;7:00 PM;-;48.01;48.01;48.01;51.86;48.01;-;48.01;41.49;51.86;47.21;95;-;48.01
Sep 16, 2017;8:00 PM;-;46.7;46.7;46.7;49.95;46.7;-;46.7;44.96;49.95;47.8;87;-;46.7
Sep 16, 2017;9:00 PM;-;43.54;43.54;43.54;45.61;43.54;-;40.8;45.75;43.54;42.85;52.68;-;43.54
Sep 16, 2017;10:00 PM;-;40.33;40.33;40.33;40.33;40.33;-;35.6;42.01;40.33;38.36;45.15;-;40.33
Sep 16, 2017;11:00 PM;-;35.01;35.01;37.4;39.15;37.4;-;33.66;40.1;35.01;34;42.21;-;35.01
Sep 17, 2017;12:00 AM;-;32.27;33.22;34.37;39.93;38.93;-;33.22;37.06;32.27;33.4;35.51;-;32.27
Sep 17, 2017;1:00 AM;-;30.4;31.95;30.71;39.43;31.4;-;31.95;35.09;30.4;30.2;31.03;-;30.4
Sep 17, 2017;2:00 AM;-;30.06;31.49;30.06;38.87;30.06;-;31.49;32.56;30.06;30.01;30.01;-;30.06
Sep 17, 2017;3:00 AM;-;29.43;30.73;29.43;38.87;29.8;-;30.73;32.33;29.43;28.58;28.58;-;29.43
Sep 17, 2017;4:00 AM;-;29.18;31.06;29.18;38.82;29.8;-;31.06;29.6;29.18;28.3;28.3;-;29.18
Sep 17, 2017;5:00 AM;-;29.38;31.83;29.38;39.14;29.8;-;31.83;29.38;29.38;28.09;28.09;-;29.38
Sep 17, 2017;6:00 AM;-;29.98;31.85;29.98;39.36;29.98;-;31.85;29.28;29.98;30.01;30.01;-;29.98
Sep 17, 2017;7:00 AM;-;30.09;32.07;30.09;38.8;30.09;-;32.07;31.28;30.09;30;30.88;-;30.09
Sep 17, 2017;8:00 AM;-;32.04;33.87;32.04;37.87;32.04;-;33.87;30.63;32.04;33.4;38.31;-;32.04
Sep 17, 2017;9:00 AM;-;32.59;37.59;32.59;38.55;32.59;-;37.59;34.24;38.55;35.5;41.47;-;32.59
Sep 17, 2017;10:00 AM;-;32.16;39.94;32.16;39.89;32.44;-;39.94;35.02;39.89;35.27;47.03;-;32.16
Sep 17, 2017;11:00 AM;-;32.65;40.17;32.65;37.58;32.65;-;40.17;33.36;37.58;35.8;49.8;-;32.65
Sep 17, 2017;12:00 PM;-;32.05;38.98;32.72;32.72;33.96;-;38.98;33.74;32.72;33.2;49.8;-;32.05
Sep 17, 2017;1:00 PM;-;30.31;36.46;31.41;31.41;33.85;-;36.46;34.06;31.41;30.1;43.08;-;30.31
Sep 17, 2017;2:00 PM;-;30.4;34.62;30.45;30.45;31.4;-;34.62;31.13;30.45;29.75;42.01;-;30.01
Sep 17, 2017;3:00 PM;-;30.36;35.04;30.24;30.24;31.37;-;35.04;28.91;30.24;30;42.06;-;29.72
Sep 17, 2017;4:00 PM;-;30.05;34.9;30.05;38.45;31.78;-;34.9;29.27;36.1;31.71;42.01;-;30.05
Sep 17, 2017;5:00 PM;-;32.15;36.66;32.15;42.5;32.47;-;36.66;30.57;42.5;34.7;46.01;-;32.15
Sep 17, 2017;6:00 PM;-;41;44.18;41;47.66;41;-;44.18;34.39;47.66;40.02;47.98;-;41
Sep 17, 2017;7:00 PM;-;45.09;50.06;45.09;53.49;45.09;-;50.06;40.48;53.49;46.5;61.02;-;45.09
Sep 17, 2017;8:00 PM;-;46.95;46.95;48.02;55.52;50;-;46.95;44.24;55.52;46.94;56.11;-;46.95
Sep 17, 2017;9:00 PM;-;42.38;42.38;43.26;52.02;44.91;-;39.91;44.91;45.1;43.01;49.65;-;42.38
Sep 17, 2017;10:00 PM;-;38.27;38.27;41.39;51;47.4;-;35.76;41.93;38.27;40;41.52;-;38.27
Sep 17, 2017;11:00 PM;-;33.09;33.09;38.2;42.52;46.2;-;33.09;40.34;33.09;34.6;35.2;-;33.09
Sep 18, 2017;12:00 AM;-;32.77;32.77;38.05;39.29;38.05;-;31.54;37.79;32.77;33.8;33.8;-;32.77
Sep 18, 2017;1:00 AM;-;32.08;31.34;33.4;34.1;33.4;-;31.34;36.63;32.08;30.92;30.92;-;32.08
Sep 18, 2017;2:00 AM;-;32.1;31.09;32.1;32.1;32.1;-;31.09;34.73;32.1;30.49;30.49;-;32.1
Sep 18, 2017;3:00 AM;-;31.42;30.91;31.42;31.42;31.42;-;30.91;34.13;31.42;28.87;28.87;-;31.42
Sep 18, 2017;4:00 AM;-;32;32;32;32;32;-;31.1;33.07;32;30.37;30.37;-;32
Sep 18, 2017;5:00 AM;-;32.6;32.6;32.6;35.66;32.6;-;32.6;34.02;32.6;33;33.59;-;32.6
Sep 18, 2017;6:00 AM;-;43.89;43.89;43.89;46.66;43.89;-;39.94;36.64;46.66;46;50.05;-;43.89
Sep 18, 2017;7:00 AM;-;51.06;51.06;51.06;52.07;51.06;-;51.06;45.99;52.07;53.05;58.55;-;51.06
Sep 18, 2017;8:00 AM;-;53.23;58.78;53.23;55.79;53.23;-;58.78;50.56;55.79;54.5;64.45;-;53.23
Sep 18, 2017;9:00 AM;-;51.71;58.76;53.47;55.79;52.55;-;58.76;52.74;55.79;51.43;64.31;-;51.71
Sep 18, 2017;10:00 AM;-;51.59;58.79;51.59;52.07;51.59;-;58.79;51.13;52.07;47.04;60.01;-;51.59
Sep 18, 2017;11:00 AM;-;45.04;51.07;51.96;51.96;48.7;-;51.07;47.89;51.96;46.2;60.07;-;45.04
Sep 18, 2017;12:00 PM;-;41.09;55.05;51.01;51.01;46.29;-;55.05;47.24;51.01;42.4;69.38;-;41.09
Sep 18, 2017;1:00 PM;-;37.91;45.29;51.01;51.01;44.83;-;45.29;45.78;51.01;40.7;61.01;-;37.91
Sep 18, 2017;2:00 PM;-;36.09;45.33;49.98;52.07;43.18;-;45.33;44.86;52.07;39.41;57.09;-;36.09
Sep 18, 2017;3:00 PM;-;41.88;42.47;41.88;54.79;41.88;-;42.47;41.64;54.79;40.5;60.33;-;41.88
Sep 18, 2017;4:00 PM;-;43.92;43.92;43.92;54.79;43.92;-;43.92;41.84;54.79;43.22;60.05;-;43.92
Sep 18, 2017;5:00 PM;-;45.61;45.61;45.61;54;45.61;-;45.46;43.82;54;47.53;60.55;-;45.61
Sep 18, 2017;6:00 PM;-;49.41;49.41;49.41;52.07;49.41;-;45.28;46.11;52.07;50;54.96;-;49.41
Sep 18, 2017;7:00 PM;-;52.89;52.89;52.89;55.01;52.89;-;52.89;49.16;55.01;54;62.81;-;52.89
Sep 18, 2017;8:00 PM;-;53.14;53.14;53.14;55;53.14;-;53.14;52.01;55;55.5;61.96;-;53.14
Sep 18, 2017;9:00 PM;-;44.58;44.58;44.58;52.01;44.58;-;43.65;52.92;52.01;46;60.08;-;44.58
Sep 18, 2017;10:00 PM;-;37.52;37.52;41.69;47.76;39.66;-;33.14;45.85;47.76;40.6;46.93;-;40.55
Sep 18, 2017;11:00 PM;-;33.2;33.2;39.37;46.87;33.2;-;31.58;42.52;46.87;36.7;43.82;-;33.2
Sep 19, 2017;12:00 AM;-;31.14;31.14;33.1;45;33.1;-;31.14;39.09;33.1;34.23;34.43;-;33.1
Sep 19, 2017;1:00 AM;-;30.48;30.48;32.13;39.76;32.13;-;30.48;36.84;32.13;31.7;31.7;-;32.13
Sep 19, 2017;2:00 AM;-;29.74;29.74;31.28;37.49;31.28;-;29.74;34.07;31.28;29.13;29.13;-;31.28
Sep 19, 2017;3:00 AM;-;29.7;29.7;30.8;36.13;30.8;-;29.7;32.88;30.8;28.16;28.16;-;30.8
Sep 19, 2017;4:00 AM;-;30.08;30.08;31.07;36.13;31.07;-;30.08;32.53;31.07;29.48;29.48;-;31.07
Sep 19, 2017;5:00 AM;-;31.5;31.5;33.22;37.49;33.22;-;31.5;33.16;33.22;33.65;33.65;-;33.22
Sep 19, 2017;6:00 AM;-;37.15;37.15;40;46.99;40;-;37.15;35.58;40;44.85;44.85;-;40
Sep 19, 2017;7:00 AM;-;45.05;45.05;50.02;50.02;50.02;-;45.05;45.63;50.02;52.19;52.19;-;50.02
Sep 19, 2017;8:00 AM;-;48.1;48.1;53.76;53.76;53.76;-;48.1;51.69;53.76;55.21;56.46;-;53.76
Sep 19, 2017;9:00 AM;-;47.25;49.47;51.1;52;51.1;-;49.47;54.5;52;53.9;55.26;-;51.1
Sep 19, 2017;10:00 AM;-;45.89;49.88;49.99;50.27;49.99;-;49.88;53.76;50.27;51.7;51.7;-;49.99
Sep 19, 2017;11:00 AM;-;41.83;48.68;49.37;49.5;49.37;-;48.68;52.07;49.5;48.5;49.95;-;49.37
Sep 19, 2017;12:00 PM;-;39.78;46.23;46.69;46.69;44.9;-;46.23;51.07;46.69;45.15;49;-;44.9
Sep 19, 2017;1:00 PM;-;36.62;43.96;44.52;47;43.34;-;43.96;48.44;47;43;48.03;-;43.9
Sep 19, 2017;2:00 PM;-;37.56;42.72;39.8;50.27;39.8;-;42.72;48;50.27;41.9;49.8;-;39.8
Sep 19, 2017;3:00 PM;-;37.52;42.45;38.36;51.95;38.36;-;42.45;46.4;51.95;43;49.8;-;38.36
Sep 19, 2017;4:00 PM;-;38.94;44.21;38.94;52.07;38.94;-;44.21;45.83;50.59;43.6;49.66;-;38.94
Sep 19, 2017;5:00 PM;-;42.54;43.49;42.98;52.07;42.98;-;43.49;46.22;52.07;45.7;49.8;-;42.98
Sep 19, 2017;6:00 PM;-;44.79;44.79;46.26;52.95;46.26;-;44.79;46.46;52.95;48.7;54.33;-;46.26
Sep 19, 2017;7:00 PM;-;50.01;58.11;50.01;56.5;50.01;-;58.11;49.02;56.5;52.2;75.9;-;50.01
Sep 19, 2017;8:00 PM;-;45.07;45.07;48.62;54.11;46.93;-;45.07;51.53;54.11;51.27;69.38;-;47.96
Sep 19, 2017;9:00 PM;-;39.89;39.89;40;50.27;40;-;39.89;50.8;50.27;43.28;50.76;-;40
Sep 19, 2017;10:00 PM;-;36.08;36.08;38.86;45.15;37.34;-;35.55;43.57;45.15;37.79;49.56;-;37.34
Sep 19, 2017;11:00 PM;-;32.27;32.27;35.74;40.97;35.74;-;32.27;41.37;35.74;34;43.86;-;35.74
Sep 20, 2017;12:00 AM;-;29.97;30.08;39.17;39.17;37.49;-;30.08;38.6;29.97;31;33.06;-;29.97
Sep 20, 2017;1:00 AM;-;29.49;29.49;31.64;35.01;40;-;29.49;32.77;29.49;29.46;29.49;-;29.49
Sep 20, 2017;2:00 AM;-;28.74;28.74;30.27;34.42;29.69;-;28.74;31.21;28.47;28.57;28.57;-;28.47
Sep 20, 2017;3:00 AM;-;28.67;28.67;26.74;35.17;29.62;-;28.67;30.03;25.99;28.2;28.2;-;25.99
Sep 20, 2017;4:00 AM;-;26.56;29.39;27.46;37.21;31;-;29.39;29.07;26.56;28.9;28.9;-;26.56
Sep 20, 2017;5:00 AM;-;31.05;31.05;31.16;39.36;31.6;-;31.05;29.47;31.05;30.93;31.55;-;31.05
Sep 20, 2017;6:00 AM;-;38.28;38.28;39.49;46.66;39.49;-;38.28;31.46;39.49;38.6;40.17;-;39.49
Sep 20, 2017;7:00 AM;-;45.33;45.33;51.55;51.55;46.99;-;45.33;39.6;51.55;46.99;51.18;-;46.99
Sep 20, 2017;8:00 AM;-;47.93;48.3;54;54;47.93;-;48.3;47.58;54;51.1;56.34;-;47.93
Sep 20, 2017;9:00 AM;-;44.99;50.93;52.83;53.37;48.52;-;50.93;50.24;53.37;48.5;54.77;-;44.99
Sep 20, 2017;10:00 AM;-;46.84;48.86;46.84;49.73;46.84;-;48.86;48.95;49.73;46.7;53.08;-;46.84
Sep 20, 2017;11:00 AM;-;44.08;49.06;49.73;49.73;46.5;-;49.06;47.81;49.73;45;52.02;-;43.88
Sep 20, 2017;12:00 PM;-;37;48.64;46.34;46.34;37;-;48.64;48.09;46.34;41.3;49.92;-;37
Sep 20, 2017;1:00 PM;-;37.07;44.85;44.53;44.53;35.47;-;44.85;46.08;44.53;39.42;47.92;-;35.47
Sep 20, 2017;2:00 PM;-;37.51;43.03;37.51;44.55;37.51;-;43.03;44.91;44.55;37.8;45.33;-;37.51
Sep 20, 2017;3:00 PM;-;36.41;43.25;38.24;49;35.92;-;43.25;42.77;42.2;36.9;42.74;-;34.07
Sep 20, 2017;4:00 PM;-;40;44.06;40;49;40;-;44.06;41.36;40.4;38.3;43.38;-;40
Sep 20, 2017;5:00 PM;-;43.94;43.97;43.94;49.73;43.94;-;43.97;42.13;43.94;42.8;42.86;-;43.94
Sep 20, 2017;6:00 PM;-;45.43;45.43;48.93;50;48.93;-;45.43;43.1;48.93;46.6;50.7;-;48.93
Sep 20, 2017;7:00 PM;-;52.02;58.5;52.02;54.37;52.02;-;58.5;46.89;54.37;50.9;59.15;-;52.02
Sep 20, 2017;8:00 PM;-;44.49;44.49;51.03;51.8;51.03;-;44.49;50.07;51.03;49.5;52.93;-;51.03
Sep 20, 2017;9:00 PM;-;39.84;39.84;43.91;51.8;43.91;-;39.84;49.51;43.91;41.86;41.86;-;43.91
Sep 20, 2017;10:00 PM;-;35.52;35.52;39.44;47.16;39.44;-;35.52;42.76;39.44;37.78;37.78;-;39.44
Sep 20, 2017;11:00 PM;-;32.82;32.82;34.61;45;34.61;-;32.82;40.41;34.61;33.23;33.23;-;34.61
Sep 21, 2017;12:00 AM;-;31.23;31.23;32.61;46;32.61;-;31.23;37.11;32.61;32.69;32.69;-;32.61
Sep 21, 2017;1:00 AM;-;30.41;30.41;30.8;42.99;30.8;-;30.41;34.88;30.8;30.95;30.95;-;30.8
Sep 21, 2017;2:00 AM;-;29.66;29.66;29.66;42.42;29.66;-;29.66;32.75;29.66;29.13;29.13;-;29.66
Sep 21, 2017;3:00 AM;-;29.49;29.49;29.49;42.52;29.49;-;29.49;31.94;29.49;27.91;27.91;-;29.49
Sep 21, 2017;4:00 AM;-;29.98;29.98;29.98;42.52;29.98;-;29.98;29.61;29.98;28.16;28.16;-;29.98
Sep 21, 2017;5:00 AM;-;32.11;32.11;32.11;43.66;32.11;-;32.11;30.32;32.11;32.04;32.04;-;32.11
Sep 21, 2017;6:00 AM;-;38.87;38.87;40;53.2;40;-;38.87;33.49;40;41;41;-;40
Sep 21, 2017;7:00 AM;-;45.1;45.1;47.97;56.01;47.97;-;45.1;42.24;47.97;49.1;49.13;-;47.97
Sep 21, 2017;8:00 AM;-;50.97;50.97;50.97;62.01;50.97;-;50.97;49.69;50.97;50.84;51.29;-;50.97
Sep 21, 2017;9:00 AM;-;47.03;47.03;47.03;58.64;47.03;-;47.03;51.25;47.03;49;49.44;-;47.03
Sep 21, 2017;10:00 AM;-;43.47;45.09;43.47;56.01;43.47;-;45.09;48.76;43.47;46.8;48.04;-;43.47
Sep 21, 2017;11:00 AM;-;41.06;45.05;39.48;53.2;39.48;-;45.05;47.55;40.31;44;47.62;-;39.48
Sep 21, 2017;12:00 PM;-;40.48;44.01;35.9;42.52;35.9;-;44.01;47.52;42.2;39.45;45.44;-;35.9
Sep 21, 2017;1:00 PM;-;39.29;43.59;35.27;41.99;35.27;-;43.59;44.13;40.4;37.5;44.57;-;35.27
Sep 21, 2017;2:00 PM;-;38.06;40.58;34.55;43.11;34.55;-;40.58;43.04;40.4;36.8;42.05;-;34.55
Sep 21, 2017;3:00 PM;-;38.67;38.67;34.4;51.55;34.4;-;38.67;39.87;38.51;37.74;42.01;-;34.4
Sep 21, 2017;4:00 PM;-;39.34;40.75;37.52;53.2;37.52;-;40.75;39.03;37.52;40.8;41.87;-;37.52
Sep 21, 2017;5:00 PM;-;41.11;41.49;43.48;54.71;43.48;-;41.49;41.67;43.48;44.7;45.44;-;43.48
Sep 21, 2017;6:00 PM;-;41.39;43.33;48.73;62.01;48.73;-;43.33;45.49;48.73;48.93;53.71;-;48.73
Sep 21, 2017;7:00 PM;-;46.56;46.62;52.77;89.4;52.77;-;46.62;49.03;53.78;52.99;69.02;-;52.77
Sep 21, 2017;8:00 PM;-;38.47;44.82;50.75;72;50.75;-;44.82;51.77;50.75;50.7;58.29;-;50.75
Sep 21, 2017;9:00 PM;-;36.97;37.63;42.2;59;42.2;-;37.63;50.58;42.2;43.16;43.16;-;42.2
Sep 21, 2017;10:00 PM;-;32.5;32.5;38.33;51.8;38.33;-;32.5;43.61;38.33;38.27;38.27;-;38.33
Sep 21, 2017;11:00 PM;-;30.73;30.73;34.73;51.55;34.73;-;30.73;39.76;34.73;32.65;32.65;-;34.73
Sep 22, 2017;12:00 AM;-;30.64;30.64;32.24;51.51;32.24;-;30.64;36.18;32.24;31.44;31.44;-;32.24
Sep 22, 2017;1:00 AM;-;30.2;30.2;31.67;49;31.67;-;30.2;33.04;31.67;30.19;30.19;-;31.67
Sep 22, 2017;2:00 AM;-;29.43;29.43;30.4;47.03;30.4;-;29.43;31.02;30.4;28.49;28.49;-;30.4
Sep 22, 2017;3:00 AM;-;29.44;29.44;30.02;45;30.02;-;29.44;30.34;30.02;27.7;27.7;-;30.02
Sep 22, 2017;4:00 AM;-;30.21;30.21;30.3;46.72;30.3;-;30.21;30.16;30.3;28.95;28.95;-;30.3
Sep 22, 2017;5:00 AM;-;31.9;31.9;31.9;49.41;31.9;-;31.9;30.88;31.9;31;31;-;31.9
Sep 22, 2017;6:00 AM;-;38.39;38.39;40.06;54;40.06;-;38.39;32.94;40.06;40.33;40.33;-;40.06
Sep 22, 2017;7:00 AM;-;44.05;44.05;48.18;56.68;48.18;-;44.05;41.55;48.18;48.3;48.3;-;48.18
Sep 22, 2017;8:00 AM;-;49.8;49.8;49.8;63.28;49.8;-;49.8;49.03;49.8;49.82;49.82;-;49.8
Sep 22, 2017;9:00 AM;-;49.71;49.71;49.71;59.86;49.71;-;49.71;50.04;49.71;48.08;48.08;-;49.71
Sep 22, 2017;10:00 AM;-;47.17;47.37;47.17;56.01;47.17;-;47.37;48;47.17;44.88;44.88;-;47.17
Sep 22, 2017;11:00 AM;-;45.34;47.86;45.34;51.01;45.34;-;47.86;45.3;45.34;43;44.54;-;45.34
Sep 22, 2017;12:00 PM;-;40.34;46.4;40.34;46.79;40.34;-;46.4;43.42;46.79;38.42;43.08;-;40.34
Sep 22, 2017;1:00 PM;-;38.07;46.02;38.07;45;38.07;-;46.02;39.78;38.07;37.1;40.5;-;38.07
Sep 22, 2017;2:00 PM;-;36.58;44.08;36.58;51.19;36.58;-;44.08;37.41;36.58;35;37.33;-;36.58
Sep 22, 2017;3:00 PM;-;36.57;44.49;36.57;50.9;36.57;-;44.49;34.94;36.57;34.8;36.53;-;36.57
Sep 22, 2017;4:00 PM;-;37.31;43.35;37.31;51.8;37.31;-;43.35;34.89;37.31;36.4;37.37;-;37.31
Sep 22, 2017;5:00 PM;-;43.27;43.57;43.27;55.16;43.27;-;43.57;36.63;43.27;42.33;42.33;-;43.27
Sep 22, 2017;6:00 PM;-;45.92;45.92;45.92;62.01;45.92;-;45.92;42.15;45.92;46.5;48.23;-;45.92
Sep 22, 2017;7:00 PM;-;48.92;48.92;48.92;80;48.92;-;48.92;46.63;48.92;49.64;66.03;-;48.92
Sep 22, 2017;8:00 PM;-;47.21;47.21;47.21;65;47.21;-;47.21;49.16;47.21;48.3;59.69;-;47.21
Sep 22, 2017;9:00 PM;-;43.3;43.3;43.3;55;43.3;-;41.18;47.96;43.3;40.8;41.62;-;43.3
Sep 22, 2017;10:00 PM;-;39.51;39.51;39.51;50.8;39.51;-;37.02;41.77;39.51;37.5;38.01;-;39.51
Sep 22, 2017;11:00 PM;-;37.95;37.95;37.95;48;37.95;-;31.85;38.75;37.95;33.68;33.68;-;37.95
Sep 23, 2017;12:00 AM;-;34.67;34.67;34.67;52.44;34.67;-;32.87;36.5;34.67;34.3;34.74;-;34.67
Sep 23, 2017;1:00 AM;-;31.99;31.99;33.43;52.44;33.43;-;31.65;36.86;31.99;32.25;32.25;-;31.99
Sep 23, 2017;2:00 AM;-;31.94;31.94;31.94;51.72;31.94;-;31.26;34.92;31.94;31.42;31.42;-;31.94
Sep 23, 2017;3:00 AM;-;31.91;31.91;31.91;46.86;31.91;-;31.01;35.11;31.91;30.8;30.8;-;31.91
Sep 23, 2017;4:00 AM;-;31.43;31.43;31.43;46.86;31.43;-;31.22;34.08;31.43;30.87;30.87;-;31.43
Sep 23, 2017;5:00 AM;-;31.81;31.81;31.81;49.95;31.81;-;31.53;33.3;31.81;31.5;31.5;-;31.81
Sep 23, 2017;6:00 AM;-;33.4;33.4;33.4;52.44;33.4;-;32.21;34.19;33.4;33.6;33.6;-;33.4
Sep 23, 2017;7:00 AM;-;39.03;39.03;39.03;52.44;39.03;-;35.03;36.41;39.03;36.4;36.4;-;39.03
Sep 23, 2017;8:00 AM;-;41.54;41.54;41.54;52.44;41.54;-;41.54;39.1;41.54;40.5;41.1;-;41.54
Sep 23, 2017;9:00 AM;-;42.93;42.93;42.93;51.8;42.93;-;42.93;43.61;42.93;41.8;42.88;-;42.93
Sep 23, 2017;10:00 AM;-;41.91;41.91;41.91;46.98;41.91;-;41.91;44.17;41.91;40.7;43.98;-;41.91
Sep 23, 2017;11:00 AM;-;39.9;39.9;39.9;43.51;39.9;-;39.9;42.74;40.39;37.3;39.98;-;39.9
Sep 23, 2017;12:00 PM;-;31.91;31.91;41.95;41.95;31.91;-;31.91;40.77;35.23;35.1;37.97;-;31.91
Sep 23, 2017;1:00 PM;-;32.17;32.17;36.01;37.49;32.67;-;32.17;37.08;32.17;33.5;35.95;-;32.17
Sep 23, 2017;2:00 PM;-;32.12;32.12;32.12;37.49;32.12;-;32.12;35.3;32.12;32.8;34.93;-;32.12
Sep 23, 2017;3:00 PM;-;32;32;32;38.29;32;-;32;34.68;32;33.56;33.56;-;32
Sep 23, 2017;4:00 PM;-;32.77;32.77;32.77;44;32.77;-;32.77;35.68;32.77;34.79;34.79;-;32.77
Sep 23, 2017;5:00 PM;-;37.22;37.22;37.22;49.95;37.22;-;37.22;35.56;37.22;38.5;38.7;-;37.22
Sep 23, 2017;6:00 PM;-;42.44;42.44;42.44;53.27;42.44;-;41.11;40.38;42.44;43.2;45.99;-;42.44
Sep 23, 2017;7:00 PM;-;45.2;45.2;45.2;60;45.2;-;45.12;44.56;45.2;46.38;59.48;-;45.2
Sep 23, 2017;8:00 PM;-;44.93;44.93;44.93;58;44.93;-;41.5;47.06;44.93;44.1;46.98;-;44.93
Sep 23, 2017;9:00 PM;-;39.08;39.08;39.08;55.17;39.08;-;33.05;45.36;39.08;39;41.36;-;39.08
Sep 23, 2017;10:00 PM;-;35.79;35.79;37.88;49.95;37.88;-;32.37;42.62;35.79;36;36.27;-;35.79
Sep 23, 2017;11:00 PM;-;31.72;31.72;36.61;48.19;36.61;-;31.58;40.93;31.72;32;32.57;-;31.72
Sep 24, 2017;12:00 AM;-;31.76;31.76;42.24;45.03;42.24;-;31.76;38.96;31.76;30.25;30.25;-;31.76
Sep 24, 2017;1:00 AM;-;30.51;30.51;33.81;40.01;33.81;-;30.42;33.09;30.51;27.48;27.48;-;30.51
Sep 24, 2017;2:00 AM;-;31.03;31.03;31.7;38.99;31.7;-;30.14;33.15;31.03;27.34;27.34;-;31.03
Sep 24, 2017;3:00 AM;-;30.77;30.77;30.77;38.29;30.77;-;30.06;33.02;30.77;26.81;26.81;-;30.77
Sep 24, 2017;4:00 AM;-;30.55;30.55;30.55;38.35;30.55;-;30.16;32.62;30.55;26.82;26.82;-;30.55
Sep 24, 2017;5:00 AM;-;31.06;31.06;31.06;38.4;31.06;-;30.79;31.61;31.06;26.83;26.83;-;31.06
Sep 24, 2017;6:00 AM;-;31.82;31.82;31.82;38.52;31.82;-;30.25;31.53;31.82;26.6;26.6;-;31.82
Sep 24, 2017;7:00 AM;-;32.09;32.09;32.09;38.5;32.09;-;31.13;32.53;32.09;29;29;-;32.09
Sep 24, 2017;8:00 AM;-;34.9;34.9;34.9;39.76;34.9;-;33.72;33.77;34.9;32.7;32.7;-;34.9
Sep 24, 2017;9:00 AM;-;35.57;35.57;35.57;44.71;35.57;-;35.57;35.23;40.3;34.27;36.28;-;35.57
Sep 24, 2017;10:00 AM;-;35.25;35.25;35.25;46.86;35.25;-;35.25;35.32;39.7;35;40.02;-;35.25
Sep 24, 2017;11:00 AM;-;35.61;35.61;35.61;46;35.61;-;35.61;35.24;40.3;35.8;40.02;-;35.61
Sep 24, 2017;12:00 PM;-;35.21;35.21;35.21;44.7;35.21;-;35.21;34.95;42.2;34.39;35.06;-;35.21
Sep 24, 2017;1:00 PM;-;32.71;32.71;32.71;39.35;32.71;-;32.71;34.26;39.35;32.37;32.98;-;32.71
