Date;Time of day;Germany/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh];Austria[Euro/MWh];Germany/Austria/Luxembourg[Euro/MWh]
Feb 5, 2015;3:00 AM;-;29.54;29.54;41.06;41.5;32.44;-;29.54;42.67;30.64;31.1;31.1;-;32.44
Feb 5, 2015;4:00 AM;-;29.8;29.8;40.3;41;32.92;-;29.8;41.15;31.66;32.5;32.5;-;32.92
Feb 5, 2015;5:00 AM;-;30.77;30.77;42.41;43.5;38.91;-;30.77;45.06;34.57;34.8;36.35;-;38.91
Feb 5, 2015;6:00 AM;-;35.78;35.78;48.19;52.57;45.96;35.78;35.78;52.67;44.25;45.39;45.39;-;45.96
Feb 5, 2015;7:00 AM;-;49.97;49.97;63.79;60.36;63.79;42.95;49.97;57.54;56.92;56.56;56.56;-;63.79
Feb 5, 2015;8:00 AM;-;60.57;60.57;62.06;69.21;62.06;50.78;60.57;63.32;61;63.54;63.54;-;62.06
Feb 5, 2015;9:00 AM;-;57.89;57.89;63.62;69.57;60.28;51.09;57.89;62.89;60.26;62.42;62.42;-;60.28
Feb 5, 2015;10:00 AM;-;50.78;50.78;63.14;74.16;52.03;50.78;50.78;62.3;58;59.22;60.16;-;52.03
Feb 5, 2015;11:00 AM;-;48.76;48.76;59.91;70;49.96;48.76;48.76;61.69;55.71;57.52;57.56;-;49.96
Feb 5, 2015;12:00 PM;-;48.18;49.3;60.72;62.5;50.52;49.3;49.3;58.04;50.5;51.73;52.53;-;50.52
Feb 5, 2015;1:00 PM;-;46.3;46.3;58.13;58;47.44;46.83;46.3;56.08;49.7;51.49;52.14;-;47.44
Feb 5, 2015;2:00 PM;-;36.02;43.43;52.42;58.5;44.5;43.43;43.43;57.95;47.95;48.45;48.75;-;44.5
Feb 5, 2015;3:00 PM;-;35.64;42.29;47.24;57.5;43.54;42.29;42.29;57.91;47.7;45.3;47.49;-;43.54
Feb 5, 2015;4:00 PM;-;39.71;42.98;44.04;56;44.04;42.98;42.98;56.05;47.85;45.8;47.48;-;44.04
Feb 5, 2015;5:00 PM;-;50.32;50.32;50.75;62.65;50.75;50.32;50.32;57.13;56.45;52.9;54.3;-;50.75
Feb 5, 2015;6:00 PM;-;46.45;46.97;62.27;75;48.13;46.97;46.97;68.22;62.3;54;54.81;-;48.13
Feb 5, 2015;7:00 PM;-;34.97;43.86;61.01;65.63;44.94;43.93;43.86;61.79;54.02;47.02;47.02;-;44.94
Feb 5, 2015;8:00 PM;-;31.09;40.88;57.92;59.05;41.89;40.88;40.88;55.33;43.78;42.21;42.21;-;41.89
Feb 5, 2015;9:00 PM;-;30.55;30.84;50.34;56.17;37.9;30.84;30.84;53.06;35.23;34.8;34.8;-;37.9
Feb 5, 2015;10:00 PM;-;29.72;29.72;47.5;53.7;36.1;30.91;29.72;53;33.92;32.22;32.22;-;30.45
Feb 5, 2015;11:00 PM;-;29.01;29.01;46.25;50.1;35.67;29.01;29.01;51.09;27.9;28.13;28.13;-;29.01
Feb 6, 2015;12:00 AM;-;28.73;28.73;44.85;45.73;41;-;28.73;45.98;29.87;29.66;29.66;-;28.73
Feb 6, 2015;1:00 AM;-;28.14;28.14;41.92;43;38.19;-;28.14;44;26.9;28.3;28.3;-;28.14
Feb 6, 2015;2:00 AM;-;27.75;27.75;40.25;43;36.03;27.75;27.75;43.09;24.5;26.61;26.61;-;27.75
Feb 6, 2015;3:00 AM;-;27.73;27.73;39.35;40.02;35.74;27.73;27.73;40.26;23.45;26.3;26.3;-;27.73
Feb 6, 2015;4:00 AM;-;28.23;28.23;35.93;39.05;32.99;28.23;28.23;38.94;24.95;26.8;26.8;-;28.23
Feb 6, 2015;5:00 AM;-;29.02;29.02;39.53;42.73;33.3;-;29.02;42.92;28.53;29.6;29.6;-;29.05
Feb 6, 2015;6:00 AM;-;29.82;30.52;48.43;50.64;36;35.16;30.52;48.58;35.94;37.52;37.52;-;36
Feb 6, 2015;7:00 AM;-;35.56;42.71;59.48;59.11;52.92;42.71;42.71;57.13;49.65;48.53;48.53;-;52.92
Feb 6, 2015;8:00 AM;-;40.67;45.43;68.86;66.95;46.9;45.43;45.43;61.21;52.68;50.4;50.4;-;46.9
Feb 6, 2015;9:00 AM;-;45.51;45.51;69.72;65.92;66.06;45.51;45.51;60.94;50.99;48.7;48.7;-;45.94
Feb 6, 2015;10:00 AM;-;38.6;44.83;70.24;65.35;69.74;44.83;44.83;58.45;47.25;45.8;45.8;-;45.93
Feb 6, 2015;11:00 AM;-;34.39;41.9;62.96;63.44;49.22;41.9;41.9;58.22;45.5;44.7;44.7;-;42.93
Feb 6, 2015;12:00 PM;-;31.28;38.7;54.4;57.11;42.44;41.95;38.7;54.91;41.88;43.07;43.07;-;39.65
Feb 6, 2015;1:00 PM;-;30.77;36.21;50.92;54.44;41;41.54;36.21;50.9;40.78;40.36;40.36;-;37.1
Feb 6, 2015;2:00 PM;-;30.44;34.69;50.16;56;40.03;41.07;34.69;50.94;39.6;38.79;38.79;-;35.54
Feb 6, 2015;3:00 PM;-;30.36;37.65;47;55.91;40.02;41.22;37.65;50.53;40.27;40.3;40.3;-;38.57
Feb 6, 2015;4:00 PM;-;30.64;41.92;45.1;55.33;42.95;41.92;41.92;50.45;44.41;44.2;44.2;-;42.95
Feb 6, 2015;5:00 PM;-;44.08;48.98;50.19;61.17;50.19;48.98;48.98;52.01;52.07;50.71;50.71;-;50.19
Feb 6, 2015;6:00 PM;-;41.87;49.54;58.72;66.37;54.95;49.54;49.54;59.91;53.6;52.74;52.74;-;54.95
Feb 6, 2015;7:00 PM;-;29.94;39.99;57.99;62.65;50.24;43.44;39.99;54.97;47.98;48.76;48.76;-;50.24
Feb 6, 2015;8:00 PM;-;29.42;29.42;52.51;56.87;45;41.56;29.42;52.96;42.16;44.2;44.2;-;45
Feb 6, 2015;9:00 PM;-;29.13;29.13;50.95;55;44.94;37.41;29.13;50.92;37.12;37.7;37.7;-;40.33
Feb 6, 2015;10:00 PM;-;28.7;28.7;51.91;53;49.94;34.19;28.7;50.92;34.61;36.15;36.15;-;39.37
Feb 6, 2015;11:00 PM;-;28.31;28.31;50.01;50;45;31.98;28.31;49.03;29.27;31.3;31.3;-;29.01
Feb 7, 2015;12:00 AM;-;27.78;27.78;53.68;52.94;53.68;-;27.78;49.01;33.14;31.39;31.39;-;28.46
Feb 7, 2015;1:00 AM;-;27.33;27.33;51.49;46.62;50.5;-;27.33;48.05;31.28;30.02;30.02;-;28
Feb 7, 2015;2:00 AM;-;26.65;26.65;50;45.5;42.44;-;26.65;46.42;30.46;28.49;28.49;-;27.29
Feb 7, 2015;3:00 AM;-;26.28;26.28;44.05;42;42.44;-;26.28;44.01;29.76;27.3;27.3;-;26.28
Feb 7, 2015;4:00 AM;-;26.08;26.08;42.45;41.36;42.44;-;26.08;43.02;29.25;27.5;27.5;-;26.08
Feb 7, 2015;5:00 AM;-;25.91;25.91;43.94;45.25;39.96;-;25.91;45.19;28.81;27;27;-;25.91
Feb 7, 2015;6:00 AM;-;25.53;26.09;45.21;49;42;-;26.09;47.16;28.91;27.5;27.5;-;25.53
Feb 7, 2015;7:00 AM;-;26.86;26.86;49.11;56.01;46.53;36.75;26.86;49.48;30.76;31.49;31.49;-;27.79
Feb 7, 2015;8:00 AM;-;27.06;27.06;49.97;59.21;49.97;34.65;27.06;50.24;33.82;32.62;33.25;-;32.03
Feb 7, 2015;9:00 AM;-;27.45;27.45;53.81;62.17;53.81;37.31;27.45;52.29;37.26;31.5;56.01;-;42.1
Feb 7, 2015;10:00 AM;-;27.6;27.6;56.62;59.98;56.62;37.36;27.6;52.5;38.98;31.61;56.05;-;37.96
Feb 7, 2015;11:00 AM;-;27.27;27.27;55.19;55.78;55.19;37.36;27.27;51.93;41.51;30.63;56.4;-;33.75
Feb 7, 2015;12:00 PM;-;26.68;26.68;52.5;53.5;52.5;36.86;26.68;51.72;41.56;27;55.03;-;29.99
Feb 7, 2015;1:00 PM;-;20.27;26.13;49.23;50;49.23;37.34;26.13;49.03;37.85;25.55;42.64;-;26.56
Feb 7, 2015;2:00 PM;-;19.18;25.79;48.4;48.58;42.97;36.12;25.79;48.02;39;24.49;44;-;25.36
Feb 7, 2015;3:00 PM;-;19.96;25.84;48.93;50;48.93;34.07;25.84;48.93;40;23.97;46.27;-;24.76
Feb 7, 2015;4:00 PM;-;21.57;26.57;44.35;55;44.35;35.3;26.57;48.98;46.12;24.7;49.67;-;25.16
Feb 7, 2015;5:00 PM;-;27.74;27.74;48.4;60;48.4;36.1;27.74;49.06;58;29.6;61.47;-;29.15
Feb 7, 2015;6:00 PM;-;27.81;27.81;65.06;65.99;65.06;34.78;27.81;55.1;61;29.5;62.38;-;35.81
Feb 7, 2015;7:00 PM;-;26.31;27.1;70.03;65.99;47.44;34.58;27.1;54.68;53;26.38;60.56;-;26.83
Feb 7, 2015;8:00 PM;-;21.71;26.17;63.21;59.64;49.94;34.02;26.17;51.48;48;20;55.04;-;22.31
Feb 7, 2015;9:00 PM;-;15.01;26.19;56.49;54.87;45;28.37;26.19;50;37.16;15.7;41.73;-;15.01
Feb 7, 2015;10:00 PM;-;14.25;25.76;55.19;50.62;42;25.76;25.76;50.27;27.8;15;31.53;-;14.25
Feb 7, 2015;11:00 PM;-;9.56;24.77;53.24;47.94;39.94;-;24.77;48.94;21.5;10.25;11.53;-;9.56
Feb 8, 2015;12:00 AM;-;-5;-5;62.86;51.17;35.3;19.94;25.53;50.61;14.71;6.57;6.57;-;-5
Feb 8, 2015;1:00 AM;-;-1.12;-1.12;60.43;46.12;35.3;18.09;25.04;47.01;12;1;1;-;-1.12
Feb 8, 2015;2:00 AM;-;-4.78;-4.78;57.53;41.36;33.56;18.09;24.79;44.92;9.77;0.23;0.23;-;-4.78
Feb 8, 2015;3:00 AM;-;-2.4;-2.4;49.63;40;33.4;18.07;24.83;42.39;8.43;0.23;0.23;-;-2.4
Feb 8, 2015;4:00 AM;-;-7.32;-7.32;40.44;36.48;32.41;18.09;25.01;39.91;8.5;0.45;0.45;-;-7.32
Feb 8, 2015;5:00 AM;-;-0.9;-0.9;40.93;36.81;32.76;18.09;25.34;40.99;9.47;1;1;-;-0.9
Feb 8, 2015;6:00 AM;-;-6.8;10.09;42.82;39.2;32.99;-;25.53;42.99;10.46;1;1;-;-9.95
Feb 8, 2015;7:00 AM;-;0.08;25.66;44.28;41;37;-;25.66;42.97;11.77;7.15;7.15;-;-8.51
Feb 8, 2015;8:00 AM;-;13.15;25.89;42.73;41.11;39.96;-;25.89;43.39;19.68;9.93;9.93;-;4.86
Feb 8, 2015;9:00 AM;-;18.96;26.23;43.76;48.2;43.76;-;26.23;45.88;25.39;13.69;13.69;-;11.6
Feb 8, 2015;10:00 AM;-;16.43;26.89;46.49;48;46.49;26.89;26.89;46.38;29.53;17.16;17.16;-;15.01
Feb 8, 2015;11:00 AM;-;18.65;27.08;49.63;46;49.63;27.08;27.08;45.9;30.48;20;20;-;15.05
Feb 8, 2015;12:00 PM;-;19.93;26.89;46.48;44.2;46.48;26.89;26.89;46.52;29.18;17.79;18.94;-;12.21
Feb 8, 2015;1:00 PM;-;24.83;26.86;46.01;40;46.01;26.86;26.86;43.08;25.66;15;15;-;10.6
Feb 8, 2015;2:00 PM;-;26.51;26.97;39.94;37.42;39.94;26.97;26.97;42.1;22.05;16;16;-;15.1
Feb 8, 2015;3:00 PM;-;26.79;27.12;38.72;34.83;38.72;-;27.12;39.42;25.29;19.11;21.97;-;19.94
Feb 8, 2015;4:00 PM;-;26.66;28.13;38.23;38.6;38.23;28.13;28.13;43.13;31.83;21.84;33.33;-;26.66
Feb 8, 2015;5:00 PM;-;29.94;30.25;42.95;45.43;42.95;30.83;30.25;46.67;44.69;30.2;49.61;-;33.41
Feb 8, 2015;6:00 PM;-;28.7;30.42;59.32;56.4;59.32;33.28;30.42;50.97;56.4;34.5;54.14;-;39.55
Feb 8, 2015;7:00 PM;-;28.43;29.86;73.03;60.99;70;32.59;29.86;53.97;49.86;33.06;51.2;-;36.35
Feb 8, 2015;8:00 PM;-;28.12;28.29;56.33;55.34;47.44;31.58;28.29;52.68;45.28;30;45.05;-;28.12
Feb 8, 2015;9:00 PM;-;26.93;27.48;49.88;49.56;42.44;30.71;27.48;49.06;38.96;29.3;34.07;-;26.93
Feb 8, 2015;10:00 PM;-;26.35;27.04;48.66;48;39.94;29.96;27.04;48.1;34.18;29;29;-;26.35
Feb 8, 2015;11:00 PM;-;16.84;26.31;48.49;43.13;34.96;26.31;26.31;43.04;27.76;20.6;20.6;-;16.84
Feb 9, 2015;12:00 AM;-;16.42;26.08;52.2;41.92;49.46;26.08;26.08;48.98;9.8;10;10;-;16.42
Feb 9, 2015;1:00 AM;-;14.95;25.51;46.06;39;40.58;25.51;25.51;46.08;10;8.13;8.13;-;14.95
Feb 9, 2015;2:00 AM;-;11.5;25.25;48.12;39.2;39.1;25.25;25.25;46.37;5.1;6;6;-;11.5
Feb 9, 2015;3:00 AM;-;13.86;25.38;42.77;36.57;39.1;25.38;25.38;42.75;5.7;4.81;4.81;-;13.86
Feb 9, 2015;4:00 AM;-;9.81;25.91;41.12;35.61;39.94;25.91;25.91;41.69;6.67;6.23;6.23;-;9.81
Feb 9, 2015;5:00 AM;-;9.88;26.29;44.84;41.59;40;-;26.29;49.03;11.77;10;10;-;9.88
Feb 9, 2015;6:00 AM;-;22.28;27.11;50.34;52;45;32.86;27.11;53.34;26.93;22.21;22.21;-;22.28
Feb 9, 2015;7:00 AM;-;29.17;29.17;59.89;67.25;56.75;33.11;29.17;74.61;38.76;32.6;38.06;-;29.17
Feb 9, 2015;8:00 AM;-;28.82;29.96;62.83;77.99;54.89;38.96;29.96;80.74;47.8;37.6;44;-;29.96
Feb 9, 2015;9:00 AM;-;28.68;30;65.49;78.99;62.06;41.47;30;80.83;48.5;40.31;43.95;-;30
Feb 9, 2015;10:00 AM;-;28.6;30;73.81;81.61;69.94;41.53;30;79.99;48.41;40.41;40.61;-;30
Feb 9, 2015;11:00 AM;-;28.53;29.79;72.41;76.16;68.62;41.71;29.79;79.04;46.55;40;40.55;-;30.06
Feb 9, 2015;12:00 PM;-;28.61;29.52;72.41;67.02;49.94;41.99;29.52;69.1;45.76;37.5;40.55;-;31.21
Feb 9, 2015;1:00 PM;-;28.58;29.42;66.8;65.99;49.96;41.8;29.42;67.91;42;36.12;39.94;-;30.96
Feb 9, 2015;2:00 PM;-;28.56;29.35;55.1;67.25;52.21;42.32;29.35;62.06;41.2;36.3;40.55;-;30.69
Feb 9, 2015;3:00 PM;-;28.44;29.37;54.16;67.25;51.32;41.28;29.37;60.95;45;36.23;43.95;-;32.81
Feb 9, 2015;4:00 PM;-;28.51;29.81;52.06;67.93;49.33;41.56;29.81;61.21;50.2;35.68;45.76;-;32.3
Feb 9, 2015;5:00 PM;-;28.83;31.01;58.9;71.68;55.81;45.85;31.01;65.05;60;43.9;55.03;-;37.66
Feb 9, 2015;6:00 PM;-;28.79;38.91;115;87.2;48;44.67;38.91;89.71;55.39;43.4;54.14;-;43.93
Feb 9, 2015;7:00 PM;-;28.72;30.93;100.03;76.13;44.57;44.12;30.93;79.94;53.81;41.05;49.5;-;44.57
Feb 9, 2015;8:00 PM;-;28.47;28.81;77.56;67.25;39.91;42.26;28.81;67.94;48;32.48;46.67;-;39.91
Feb 9, 2015;9:00 PM;-;28.33;28.33;63.89;61.73;35;33.99;28.33;57.35;41.72;30.03;40.55;-;32.84
Feb 9, 2015;10:00 PM;-;27.85;27.85;59.34;55.77;32.96;32.29;27.85;55.11;35.5;27.74;37.54;-;29.43
Feb 9, 2015;11:00 PM;-;27.12;27.12;55.7;51.3;34.76;32.57;27.12;52.06;28;23.8;23.8;-;27.12
Feb 10, 2015;12:00 AM;-;25.36;25.36;50.3;49.3;37.42;-;25.36;49.33;25.75;25.94;26.26;-;25.36
Feb 10, 2015;1:00 AM;-;25.32;25.32;50.6;47.21;36.72;-;25.32;48.97;24.58;26;26;-;25.32
Feb 10, 2015;2:00 AM;-;25.19;25.19;50.78;46.11;36.2;-;25.19;48.37;23.86;24.84;24.84;-;25.19
Feb 10, 2015;3:00 AM;-;25.57;25.57;47.96;43.43;33.9;-;25.57;44.98;24.13;25.83;25.83;-;25.57
Feb 10, 2015;4:00 AM;-;26.02;26.02;44.82;43.25;32.8;-;26.02;43.09;24.56;26;26;-;26.02
Feb 10, 2015;5:00 AM;-;27.03;27.03;48.93;47.28;32.1;-;27.03;47.19;26.5;26.9;28.64;-;27.75
Feb 10, 2015;6:00 AM;-;28.23;28.23;52.38;58.59;38.22;34.77;28.23;53.64;38.5;35.2;43.95;-;38.22
Feb 10, 2015;7:00 AM;-;28.76;30.22;71.97;67.48;52.95;38.93;30.22;66.57;50.86;47.7;55.03;-;52.95
Feb 10, 2015;8:00 AM;-;28.97;40.01;82.53;77.38;49;42.85;40.01;76.39;53;48;56.63;-;49
Feb 10, 2015;9:00 AM;-;28.94;40.91;75.75;77.92;45.97;45.81;40.91;74.24;53.2;47.4;56.18;-;45.97
Feb 10, 2015;10:00 AM;-;28.89;40.95;78.68;77.38;47.97;46.45;40.95;68.93;49.8;48.5;51.88;-;47.97
Feb 10, 2015;11:00 AM;-;28.85;40.93;77.13;72.38;49.97;46.53;40.93;70.07;48.8;48.7;49.71;-;49.97
Feb 10, 2015;12:00 PM;-;28.81;29.45;68.78;65;47.27;45.55;29.45;64.47;47.44;48.2;48.61;-;47.27
Feb 10, 2015;1:00 PM;-;28.79;29.31;66.69;61.79;46.95;44.88;29.31;57.01;44.38;47.4;48.9;-;46.95
Feb 10, 2015;2:00 PM;-;28.77;29.14;61.9;64.49;46;43.15;29.14;57;43.97;46.3;46.3;-;46
Feb 10, 2015;3:00 PM;-;28.67;29.26;54.92;67.21;47;42.76;29.26;54.57;46.61;46.3;46.3;-;47
Feb 10, 2015;4:00 PM;-;28.81;29.52;51.69;67.21;50.38;43.35;29.52;54.14;49.18;48.4;48.4;-;50.38
Feb 10, 2015;5:00 PM;-;29.78;40.91;61.41;71.68;61.41;47.97;40.91;59.49;55.8;55.8;56.07;-;61.41
Feb 10, 2015;6:00 PM;-;29.5;40.9;84.94;87.3;84.94;47.61;40.9;84.78;58.28;62;63.82;-;84.94
Feb 10, 2015;7:00 PM;-;29.03;40.92;71;75.01;62.82;46.64;40.92;74.63;57;57;57;-;62.82
Feb 10, 2015;8:00 PM;-;28.62;28.62;71;69.32;51.66;42.99;28.62;64.83;49.5;45.9;50.07;-;51.66
Feb 10, 2015;9:00 PM;-;28.46;28.46;56.42;60.03;44.09;36.81;28.46;55.19;42.41;40.8;41.15;-;44.09
Feb 10, 2015;10:00 PM;-;28.09;28.09;57.49;55;44.54;35.84;28.09;54.07;38.87;37.65;38;-;44.54
Feb 10, 2015;11:00 PM;-;27.34;27.34;52.41;51.53;42.12;31.13;27.34;51.08;30.49;31.8;31.8;-;33.95
Feb 11, 2015;12:00 AM;-;26.71;26.71;50.01;52.55;39.94;-;26.71;49.59;31.45;31.6;31.6;-;30.57
Feb 11, 2015;1:00 AM;-;26.23;26.23;47.41;49.21;39.64;-;26.23;48.61;33.07;30.4;30.4;-;30.67
Feb 11, 2015;2:00 AM;-;26.04;26.04;45.42;45.54;36.41;-;26.04;46.53;31.38;28.88;28.88;-;30.52
Feb 11, 2015;3:00 AM;-;26.13;26.13;43.76;45.43;35.83;-;26.13;44.9;26;29;29;-;30.62
Feb 11, 2015;4:00 AM;-;26.57;26.57;42.39;46;34;-;26.57;43.56;32.54;30.04;30.04;-;31.39
Feb 11, 2015;5:00 AM;-;27.7;27.7;44.3;49.85;33.1;-;27.7;46.62;29.3;33.05;33.05;-;33.1
Feb 11, 2015;6:00 AM;-;30.95;30.95;49.78;62.4;45.97;34.71;30.95;55.04;37.89;45.89;45.89;-;45.97
Feb 11, 2015;7:00 AM;-;55.49;55.49;60.32;67.48;60.14;-;48.08;69.09;59.48;60.25;60.25;-;60.14
Feb 11, 2015;8:00 AM;-;49.21;49.21;68.03;73.56;64.91;49.21;49.21;77.37;53.14;58.14;58.14;-;64.91
Feb 11, 2015;9:00 AM;-;51.08;51.08;72.02;70;59.91;51.08;51.08;74.56;51.05;54.9;54.9;-;59.91
Feb 11, 2015;10:00 AM;-;50.75;50.75;70.95;66;54.22;50.75;50.75;73.59;49.2;53.14;53.14;-;54.22
Feb 11, 2015;11:00 AM;-;50.79;50.79;61.74;63.73;53.85;50.79;50.79;71;48.99;53;53;-;53.85
Feb 11, 2015;12:00 PM;-;46.32;46.32;56.22;57;49.06;48.8;46.32;65.01;45.5;49.7;49.7;-;49.06
Feb 11, 2015;1:00 PM;-;46.31;46.31;52.77;54.79;48.82;48.11;46.31;60.05;43;48.1;48.1;-;48.82
Feb 11, 2015;2:00 PM;-;46.25;46.25;49.68;61.01;47.93;47.34;46.25;59.07;38.8;46.8;46.8;-;47.93
Feb 11, 2015;3:00 PM;-;46.27;46.27;49.8;61.24;49.8;46.97;46.27;53.9;38.97;48.6;48.6;-;49.8
Feb 11, 2015;4:00 PM;-;46.25;48.22;50.86;63.78;50.86;48.22;48.22;55.05;42.54;49.97;49.97;-;50.86
Feb 11, 2015;5:00 PM;-;53.98;53.98;58.48;68.1;58.48;53.98;53.98;61.8;68.1;60.48;61.45;-;58.48
Feb 11, 2015;6:00 PM;-;52.43;53.1;81.37;83.23;81.37;53.1;53.1;85.22;83.23;73.6;76.15;-;81.37
Feb 11, 2015;7:00 PM;-;46.27;48.55;71.62;74.08;65.22;48.55;48.55;72.88;74.08;59.75;61.46;-;65.22
Feb 11, 2015;8:00 PM;-;43.99;43.99;58.7;67.19;55.62;45.7;43.99;64.92;67.19;51.8;53.75;-;55.62
Feb 11, 2015;9:00 PM;-;31.15;31.15;53.09;63.95;46;38.41;31.15;54.46;63.95;44.8;45.9;-;46
Feb 11, 2015;10:00 PM;-;28.22;28.22;53.95;61.37;47.94;33.94;28.22;54.12;61.37;41.59;44.58;-;47.94
Feb 11, 2015;11:00 PM;-;27.6;27.6;51.97;59.64;42.44;31.45;27.6;50.87;27.47;32;36.44;-;32.81
Feb 12, 2015;12:00 AM;-;26.81;26.81;46.56;62.2;46.56;-;26.81;47.46;35.08;30.6;30.6;-;36.63
Feb 12, 2015;1:00 AM;-;26.51;26.51;45.74;54.49;41.74;-;26.51;45.32;34;31;31;-;34.25
Feb 12, 2015;2:00 AM;-;26.26;26.26;46;52.57;39.18;-;26.26;44.82;30;30.8;30.8;-;31.67
Feb 12, 2015;3:00 AM;-;26.31;26.31;43.81;52.4;37.82;-;26.31;43.06;30.9;30.4;30.4;-;32.03
Feb 12, 2015;4:00 AM;-;26.75;26.75;42.99;50.33;36.2;-;26.75;41.28;34.99;31.6;31.6;-;32.35
Feb 12, 2015;5:00 AM;-;27.31;27.31;45.04;52.81;36.2;-;27.31;44.06;39.03;32.9;32.9;-;36.2
Feb 12, 2015;6:00 AM;-;37.12;37.12;53.35;65.38;49.95;37.12;37.12;51.61;48.76;45.09;45.09;-;49.95
Feb 12, 2015;7:00 AM;-;43.93;43.93;63.78;67.75;63.36;-;43.93;58.5;62.6;59.15;59.15;-;63.36
Feb 12, 2015;8:00 AM;-;55.57;55.57;70.6;73.99;70.6;-;55.57;63.03;55.18;57;57;-;70.6
Feb 12, 2015;9:00 AM;-;54.9;54.9;75.71;69.99;60.81;-;54.9;63.09;49.3;51.61;51.61;-;60.81
Feb 12, 2015;10:00 AM;-;52.52;52.52;61.41;64.26;53.81;52.52;52.52;60.9;43.7;48.4;48.4;-;53.81
Feb 12, 2015;11:00 AM;-;48.76;48.76;56.35;62.37;49.96;48.76;48.76;57.9;40.85;46.61;46.61;-;49.96
Feb 12, 2015;12:00 PM;-;44.63;44.63;54.98;55.34;44.91;44.63;44.63;54.35;38.8;44;44.62;-;44.91
Feb 12, 2015;1:00 PM;-;43.9;43.9;51.44;55.27;43.9;45.12;43.9;51.78;40.29;43.9;44.14;-;43.9
Feb 12, 2015;2:00 PM;-;43.92;43.92;46.95;59.05;43.94;43.92;43.92;51.94;39.69;42.95;43.45;-;43.94
Feb 12, 2015;3:00 PM;-;44.38;44.38;45.47;59.41;45.47;44.38;44.38;50.89;42.54;44.44;45.46;-;45.47
Feb 12, 2015;4:00 PM;-;48.76;48.76;49.96;62.49;49.96;-;48.76;52.93;44.29;48;48;-;49.96
Feb 12, 2015;5:00 PM;-;57.58;57.58;57.58;66.4;57.58;-;57.58;55.43;53.6;54.74;61.95;-;57.58
Feb 12, 2015;6:00 PM;-;70.27;70.27;72;82.33;72;-;70.27;75.91;82;74;81.98;-;72
Feb 12, 2015;7:00 PM;-;44.05;52.29;69.94;73.29;69.94;52.29;52.29;63.02;60.59;61.7;66.13;-;69.94
Feb 12, 2015;8:00 PM;-;44.94;44.94;54.98;64.35;54.98;44.94;44.94;52.99;45.83;50.73;55.05;-;54.98
Feb 12, 2015;9:00 PM;-;39.86;39.86;46.72;62.88;46.72;39.86;39.86;49.13;37.36;44.1;46.68;-;46.72
Feb 12, 2015;10:00 PM;-;35.68;35.68;48.05;62.4;43.29;35.68;35.68;49.24;34.5;33.31;46.65;-;43.29
Feb 12, 2015;11:00 PM;-;28.19;28.19;48.25;55.99;44.94;31.73;28.19;47.03;27.17;31;34.15;-;36.91
Feb 13, 2015;12:00 AM;-;27.75;27.75;50.73;49.85;50.73;-;27.75;47.34;41.45;32.91;32.91;-;31.03
Feb 13, 2015;1:00 AM;-;27.36;27.36;49.07;46.34;49.07;-;27.36;45.54;37.04;31.75;31.75;-;31.1
Feb 13, 2015;2:00 AM;-;26.96;26.96;45.3;44.3;45.3;-;26.96;44.31;37.21;31.07;31.07;-;31.04
Feb 13, 2015;3:00 AM;-;27.01;27.01;42.43;43;40.78;-;27.01;43.08;37.25;31.1;31.1;-;31.02
Feb 13, 2015;4:00 AM;-;27.44;27.44;41.62;42.56;39.43;-;27.44;43.05;37.52;31.9;31.9;-;31.88
Feb 13, 2015;5:00 AM;-;27.79;27.79;41.71;44.67;41.71;-;27.79;44.17;44.67;33.2;37.45;-;33
Feb 13, 2015;6:00 AM;-;29.05;35.15;45.42;55.24;45.42;35.15;35.15;48.97;55.24;45.2;45.2;-;45.42
Feb 13, 2015;7:00 AM;-;35.82;58.25;58.25;59.06;58.25;-;58.25;57.94;59.06;56.19;56.19;-;58.25
Feb 13, 2015;8:00 AM;-;57.84;57.84;57.84;65.99;57.84;-;57.84;60.15;64.01;58.51;58.51;-;57.84
Feb 13, 2015;9:00 AM;-;47.03;50.76;59.97;64.6;59.97;50.76;50.76;58.08;64.6;52.12;52.12;-;50.81
Feb 13, 2015;10:00 AM;-;41.9;45.49;56.59;59.32;56.59;45.49;45.49;56.16;51.9;46.94;46.94;-;45.49
Feb 13, 2015;11:00 AM;-;42.97;42.97;55.05;56.26;55.05;42.97;42.97;51.34;56.26;44.93;45.04;-;42.97
Feb 13, 2015;12:00 PM;-;38.05;38.05;52.38;54.02;52.38;43.22;38.05;50.08;51.54;40.84;41.02;-;38.05
Feb 13, 2015;1:00 PM;-;33.45;33.45;49.89;52.67;49.89;43.45;33.45;50.03;52.67;37.99;38.86;-;33.45
Feb 13, 2015;2:00 PM;-;32.06;32.06;47.8;55.55;47.8;42.46;32.06;49.49;41.43;37;38.07;-;32.06
Feb 13, 2015;3:00 PM;-;32.41;37.13;44.19;56;44.19;40.99;37.13;48.91;37.76;38.26;38.26;-;38.04
